,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Emmanuel Dennis,25.0,ng NGA,"FW,LW,AM",24-013,70,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0
1,Ashley Fletcher,17.0,eng ENG,FW,26-057,20,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0
2,Joshua King,7.0,no NOR,"LM,AM,FW",29-317,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
3,Moussa Sissoko,19.0,fr FRA,"DM,CM",32-104,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Tom Cleverley,8.0,eng ENG,CM,32-108,45,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,0
5,Ozan Tufan,18.0,tr TUR,DM,26-250,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
6,Cucho,29.0,co COL,"RM,AM,RW",22-222,90,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0
7,Imran Louza,6.0,ma MAR,DM,22-211,45,2,1,0,0,2,0,0,,0,0,0,0,1,3,0,0
8,João Pedro,10.0,br BRA,"FW,AM",20-063,45,1,0,1,0,0,0,1,0.0,1,3,0,3,1,2,0,0
9,Adam Masina,11.0,ma MAR,LB,27-330,90,4,2,1,2,1,2,3,66.7,1,2,1,1,4,8,3,0
10,William Troost-Ekong,5.0,ng NGA,CB,28-088,90,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,4,1
11,Craig Cathcart,15.0,nir NIR,CB,32-295,90,1,1,1,0,0,0,0,,0,2,1,1,2,3,2,0
12,Kiko Femenía,21.0,es ESP,RB,30-299,90,3,2,1,2,0,0,0,,0,0,0,0,0,3,2,0
13,Daniel Bachmann,26.0,at AUT,GK,27-142,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,14,9,5,5,4,3,13,23.1,10,13,5,8,13,27,13,1
