,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Welbeck,18.0,eng ENG,"FW,AM",31-085,67,3,5,60.0,39,2,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
1,Evan Ferguson,58.0,ie IRL,AM,17-123,23,5,6,83.3,73,0,3,4,75.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2,Neal Maupay,9.0,fr FRA,FW,25-189,90,19,20,95.0,219,56,10,11,90.9,5,5,100.0,0,0,,0,0.0,0.0,0,0,2,0,2
3,Alexis Mac Allister,10.0,ar ARG,"LM,CM",23-057,90,48,53,90.6,710,147,25,25,100.0,15,16,93.8,4,6,66.7,0,0.0,0.1,2,3,1,0,5
4,Yves Bissouma,8.0,ml MLI,CM,25-173,90,60,68,88.2,1067,170,25,27,92.6,26,30,86.7,8,9,88.9,0,0.0,0.0,1,4,0,0,3
5,Adam Lallana,14.0,eng ENG,CM,33-285,54,24,29,82.8,314,89,17,19,89.5,6,6,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1
6,Leandro Trossard,11.0,be BEL,AM,27-077,36,16,22,72.7,330,39,8,10,80.0,4,6,66.7,3,3,100.0,0,0.0,0.0,0,2,1,0,4
7,Jakub Moder,15.0,pl POL,RM,22-318,54,22,33,66.7,288,57,10,11,90.9,8,11,72.7,0,0,,0,0.0,0.0,0,1,0,0,4
8,Solly March,20.0,eng ENG,WB,27-214,36,20,27,74.1,219,27,14,16,87.5,5,7,71.4,0,1,0.0,0,0.1,0.1,2,2,1,1,1
9,Marc Cucurella,3.0,es ESP,"LB,CB",23-212,90,66,86,76.7,1159,308,30,35,85.7,25,30,83.3,8,16,50.0,0,0.1,0.1,1,8,1,0,8
10,Joël Veltman,34.0,nl NED,CB,30-035,90,87,101,86.1,1649,441,29,35,82.9,46,48,95.8,8,11,72.7,0,0.0,0.0,0,6,0,0,7
11,Shane Duffy,24.0,ie IRL,CB,30-049,90,74,84,88.1,1577,442,17,20,85.0,47,49,95.9,9,14,64.3,0,0.0,0.0,0,8,0,0,7
12,Tariq Lamptey,2.0,gh GHA,"RB,WB",21-142,90,47,64,73.4,641,133,31,38,81.6,13,18,72.2,2,6,33.3,0,0.2,0.1,2,1,2,2,1
13,Robert Sánchez,1.0,es ESP,GK,24-093,90,31,42,73.8,911,571,3,3,100.0,16,18,88.9,12,20,60.0,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,522,640,81.6,9196,2482,223,257,86.8,217,245,88.6,56,89,62.9,0,0.5,0.5,8,38,8,3,43
