,num,joueur
0,1,Robert Sánchez
1,2,Tariq Lamptey
2,3,Marc Cucurella
3,8,Yves Bissouma
4,9,Neal Maupay
5,10,Alexis Mac Allister
6,14,Adam Lallana
7,15,Jakub Moder
8,18,Danny Welbeck
9,24,Shane Duffy
10,34,Joël Veltman
