,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Mbaye Diagne,17.0,sn SEN,FW,29-166,75,0,0,0,0,1,2,0,1,0,0,0,0,3,1,5,16.7
1,Hal Robson-Kanu,4.0,wls WAL,FW,31-326,15,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0.0
2,Matheus Pereira,12.0,pt POR,FW,24-342,90,0,0,0,2,4,0,2,1,1,1,0,0,6,0,4,0.0
3,Callum Robinson,7.0,ie IRL,LM,26-069,71,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,100.0
4,Conor Gallagher,18.0,eng ENG,"CM,LM",21-065,19,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
5,Ainsley Maitland-Niles,30.0,eng ENG,"CM,LM",23-226,90,0,0,0,3,1,0,1,2,2,0,0,0,6,0,1,0.0
6,Okay Yokuşlu,35.0,tr TUR,CM,27-034,90,0,0,0,2,1,0,0,2,3,0,0,0,9,5,3,62.5
7,Matt Phillips,10.0,sct SCO,RM,30-030,90,0,0,0,0,0,1,5,1,1,0,0,0,6,1,2,33.3
8,Conor Townsend,14.0,eng ENG,LB,28-039,90,0,0,0,1,1,0,3,2,2,0,1,0,4,2,1,66.7
9,Kyle Bartley,5.0,eng ENG,CB,29-325,84,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,88.9
10,Semi Ajayi,6.0,ng NGA,CB,27-154,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
11,Dara O'Shea,27.0,ie IRL,CB,22-039,90,0,0,0,0,0,0,0,4,1,0,0,0,5,2,2,50.0
12,Darnell Furlong,2.0,eng ENG,RB,25-163,90,0,0,0,2,1,0,3,3,2,0,0,0,6,1,0,100.0
13,Sam Johnstone,1.0,eng ENG,GK,28-018,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,0,0,0,12,11,4,17,17,12,1,1,0,58,22,21,51.2
