,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,32-032,90,17,0,0,6,11,3,17,2,1,50.0,1,50.0,11,73,9,0,1,0,2,2,17,7
1,Milot Rashica,17.0,xk KVX,LW,25-306,76,32,1,5,13,15,4,32,2,1,50.0,1,50.0,22,143,56,3,2,2,3,3,24,5
2,Jon Rowe,46.0,eng ENG,LW,19-000,14,10,0,2,7,1,0,10,3,0,0.0,3,100.0,5,43,0,0,0,0,0,1,6,0
3,Kieran Dowell,10.0,eng ENG,RW,24-202,90,40,0,6,22,13,2,40,2,2,100.0,0,0.0,18,85,35,2,0,1,3,4,27,2
4,Pierre Lees-Melou,20.0,fr FRA,AM,28-340,66,31,1,5,13,13,2,31,2,1,50.0,1,50.0,22,95,48,3,1,1,0,0,26,4
5,Josh Sargent,24.0,us USA,AM,22-069,14,6,0,1,3,3,0,6,1,1,100.0,0,0.0,4,18,4,0,0,0,1,0,3,1
6,Lukas Rupp,7.0,de GER,AM,31-112,10,6,0,0,3,3,1,6,3,1,33.3,2,66.7,4,26,7,1,0,1,0,1,5,0
7,Mathias Normann,16.0,no NOR,DM,25-337,90,69,8,27,32,11,0,69,0,0,,0,,44,178,28,0,0,0,3,2,46,2
8,Billy Gilmour,8.0,sct SCO,DM,20-323,90,77,2,21,45,11,0,77,1,1,100.0,0,0.0,52,215,89,0,1,0,1,0,58,0
9,Brandon Williams,21.0,eng ENG,LB,21-239,90,73,2,25,38,11,2,73,1,1,100.0,0,0.0,47,356,179,2,2,0,0,2,48,4
10,Sam Byram,3.0,eng ENG,CB,28-226,90,81,7,44,35,2,1,81,0,0,,0,,48,218,75,1,0,0,1,0,46,0
11,Grant Hanley,5.0,sct SCO,CB,30-161,90,69,9,45,21,3,2,69,0,0,,0,,40,105,59,1,0,0,0,0,47,0
12,Max Aarons,2.0,eng ENG,RB,22-116,90,76,5,27,28,23,0,76,1,1,100.0,0,0.0,49,412,240,7,5,0,1,3,48,1
13,Tim Krul,1.0,nl NED,GK,34-027,90,49,40,49,0,0,0,49,0,0,,0,,33,122,63,0,0,0,0,0,29,0
14,14 Players,,,,,990,636,75,257,266,120,17,636,18,10,55.6,8,44.4,399,2089,892,20,12,5,15,18,430,26
