,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Michail Antonio,30.0,jm JAM,FW,30-294,90,1,0,0,0,3,1,0,0,38,0,0,2,1.0,1.0,0.0,2,0,15,23,65.2,2,20,4,4,2
1,Pablo Fornals,18.0,es ESP,LW,24-329,90,0,0,0,0,2,0,0,0,59,2,0,0,0.1,0.1,0.0,0,0,36,50,72.0,5,37,1,4,3
2,Jarrod Bowen,20.0,eng ENG,RW,24-027,81,0,0,0,0,1,0,0,0,47,1,1,0,0.0,0.0,0.1,5,1,16,32,50.0,3,24,6,6,4
3,Andriy Yarmolenko,7.0,ua UKR,RW,31-085,9,0,0,0,0,2,0,0,0,6,0,0,0,0.1,0.1,0.1,2,0,0,0,,0,2,1,3,1
4,Saïd Benrahma,9.0,dz ALG,AM,25-159,67,0,0,0,0,1,1,0,0,25,0,0,0,0.0,0.0,0.0,3,1,16,23,69.6,3,21,6,5,4
5,Manuel Lanzini,10.0,ar ARG,AM,27-336,23,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,1,0,11,12,91.7,0,8,0,0,0
6,Declan Rice,41.0,eng ENG,DM,22-002,90,0,0,0,0,2,1,0,0,59,2,2,1,0.1,0.1,0.4,5,0,33,44,75.0,6,30,2,2,2
7,Tomáš Souček,28.0,cz CZE,DM,25-324,90,0,0,0,0,0,0,1,0,62,2,1,1,0.0,0.0,0.0,0,0,32,46,69.6,5,25,0,0,0
8,Aaron Cresswell,3.0,eng ENG,LB,31-032,90,0,0,0,0,0,0,0,0,75,0,2,1,0.0,0.0,0.0,1,0,53,69,76.8,11,39,1,0,0
9,Angelo Ogbonna,21.0,it ITA,CB,32-238,90,0,0,0,0,3,0,1,0,46,1,1,1,0.3,0.3,0.0,1,0,21,30,70.0,1,14,1,3,2
10,Craig Dawson,15.0,eng ENG,CB,30-255,90,0,0,0,0,0,0,0,0,31,0,1,1,0.0,0.0,0.0,1,0,10,19,52.6,1,11,0,0,0
11,Vladimír Coufal,5.0,cz CZE,RB,28-147,90,0,0,0,0,0,0,0,0,50,0,2,0,0.0,0.0,0.1,2,0,29,46,63.0,5,16,1,0,0
12,Łukasz Fabiański,1.0,pl POL,GK,35-273,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,9,26,34.6,0,12,0,0,0
13,13 Players,,,,,990,1,0,0,0,15,3,2,0,537,8,10,7,1.7,1.7,0.7,23,2,281,420,66.9,42,259,23,27,18
