,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Eddie Nketiah,14.0,eng ENG,FW,23-250,90,0,0,0,0,2,0,0,0,19,2,0,0,0.2,0.2,0.1,2,0,8,10,80.0,0,9,1,2,2
1,Gabriel Martinelli,11.0,br BRA,LW,21-231,58,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.1,5,0,27,34,79.4,5,29,3,7,1
2,Leandro Trossard,19.0,be BEL,LW,28-062,32,0,0,0,0,2,1,0,0,18,2,0,0,0.1,0.1,0.0,1,0,7,13,53.8,1,12,3,1,0
3,Bukayo Saka,7.0,eng ENG,RW,21-152,90,0,0,0,0,4,0,0,0,72,1,1,2,0.2,0.2,0.3,7,0,40,49,81.6,3,50,8,9,5
4,Granit Xhaka,34.0,ch SUI,LM,30-130,90,0,0,0,0,2,0,0,0,73,0,0,0,0.1,0.1,0.1,4,0,54,67,80.6,8,39,0,0,0
5,Thomas Partey,5.0,gh GHA,CM,29-236,58,0,0,0,0,1,1,0,0,76,3,0,0,0.0,0.0,0.0,0,0,64,70,91.4,9,54,1,2,2
6,Jorginho,20.0,it ITA,CM,31-046,32,0,0,0,0,1,0,0,0,32,1,0,0,0.0,0.0,0.0,0,0,24,30,80.0,4,15,0,1,1
7,Martin Ødegaard,8.0,no NOR,RM,24-049,76,0,0,0,0,1,0,0,0,35,0,1,0,0.1,0.1,0.1,3,0,28,31,90.3,6,22,2,3,1
8,Fabio Vieira,21.0,pt POR,RM,22-250,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,3,0,0,0
9,Oleksandr Zinchenko,35.0,ua UKR,LB,26-051,90,0,0,0,0,2,0,1,0,119,0,0,1,0.1,0.1,0.1,1,0,92,110,83.6,21,68,4,0,0
10,Gabriel Dos Santos,6.0,br BRA,CB,25-047,90,0,0,0,0,0,0,0,0,91,1,0,1,0.0,0.0,0.0,2,0,77,80,96.3,6,48,0,0,0
11,William Saliba,12.0,fr FRA,CB,21-317,90,0,0,0,0,0,0,0,0,85,1,0,2,0.0,0.0,0.0,1,0,69,76,90.8,1,41,1,0,0
12,Ben White,4.0,eng ENG,RB,25-119,84,0,0,0,0,0,0,0,0,76,1,0,0,0.0,0.0,0.0,1,0,61,73,83.6,6,43,3,0,0
13,Takehiro Tomiyasu,18.0,jp JPN,RB,24-091,6,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,1,0,5,5,100.0,1,3,0,0,0
14,Aaron Ramsdale,1.0,eng ENG,GK,24-266,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,22,32,68.8,1,21,0,0,0
15,15 Players,,,,,990,0,0,0,0,15,2,1,0,785,14,2,6,0.9,0.9,0.8,28,0,584,687,85.0,73,457,26,25,12
