,num,joueur
0,1,Aaron Ramsdale
1,2,George Baldock
2,3,Enda Stevens
3,4,John Fleck
4,5,Jack O'Connell
5,6,Chris Basham
6,7,John Lundstram
7,9,Oliver McBurnie
8,10,Billy Sharp
9,12,John Egan
10,16,Oliver Norwood
