,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Raúl Jiménez,9.0,mx MEX,FW,30-206,90,0,0,0,1,2,0,0,0,1,0,0,0,3,2,3,40.0
1,Hwang Hee-chan,26.0,kr KOR,LW,25-305,89,0,0,0,3,3,0,0,1,0,0,0,0,2,0,1,0.0
2,Ki-Jana Hoever,2.0,nl NED,LW,19-313,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,Francisco Trincão,11.0,pt POR,RW,21-333,67,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.0
4,Adama Traoré,37.0,es ESP,RW,25-306,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,Rayan Aït Nouri,3.0,dz ALG,"LM,LB",20-174,90,0,0,0,0,1,0,5,4,0,0,0,0,5,1,0,100.0
6,João Moutinho,28.0,pt POR,"CM,LM",35-080,90,0,0,0,0,0,0,3,2,0,0,0,0,5,1,0,100.0
7,Rúben Neves,8.0,pt POR,CM,24-259,90,1,0,0,1,0,0,0,2,1,0,0,0,6,0,0,
8,Nélson Semedo,22.0,pt POR,RM,28-011,75,1,0,0,1,2,0,1,0,0,0,0,0,9,1,1,50.0
9,Leander Dendoncker,32.0,be BEL,RM,26-226,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
10,Romain Saïss,27.0,ma MAR,CB,31-246,90,0,0,0,2,1,0,0,0,1,0,0,0,4,2,2,50.0
11,Conor Coady,16.0,eng ENG,CB,28-275,90,0,0,0,0,1,0,0,0,2,0,0,0,8,1,0,100.0
12,Max Kilman,23.0,eng ENG,"CB,RB",24-188,90,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,100.0
13,José Sá,1.0,pt POR,GK,28-314,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
14,14 Players,,,,,990,2,0,0,10,11,0,9,10,7,0,0,0,51,11,8,57.9
