,num,joueur
0,,Jason Lowe
1,,Morten Gamst Pedersen
2,,Yakubu Aiyegbeni
3,,David Dunn
4,,Gaël Givet
5,,Scott Dann
6,,Marcus Olsson
7,,Junior Hoilett
8,,Bradley Orr
9,,
10,,Jake Kean
