,num,joueur
0,,Leon Britton
1,,Ashley Williams
2,,Joe Allen
3,,Àngel Rangel
4,,Nathan Dyer
5,,Scott Sinclair
6,,Steven Caulker
7,,Kemy Agustien
8,,Danny Graham
9,,
10,,Gerhard Tremmel
