,num,joueur
0,,Santi Cazorla
1,,Mikel Arteta
2,,Thomas Vermaelen
3,,Jack Wilshere
4,,Lukas Podolski
5,,Bacary Sagna
6,,Per Mertesacker
7,,Kieran Gibbs
8,,Alex Oxlade-Chamberlain
9,,
10,,Vito Mannone
