,num,joueur
0,,David Bentley
1,,Sebastian Larsson
2,,Jean Beausejour
3,,Jordon Mutch
4,,Martin Jiránek
5,,Stephen Carr
6,,Lee Bowyer
7,,Roger Johnson
8,,Cameron Jerome
9,,
10,,Colin Doyle
