,num,joueur
0,6,Ben Gibson
1,9,Jordan Rhodes
2,11,Viktor Fischer
3,14,Marten de Roon
4,17,Antonio Barragán
5,18,Cristhian Stuani
6,19,Stewart Downing
7,25,Calum Chambers
8,34,Adam Forshaw
9,,
10,12,Brad Guzan
