,num,joueur
0,,Pepe Reina
1,,Jay Spearing
2,,Jon Flanagan
3,,Martin Škrtel
4,,Jamie Carragher
5,,Andy Carroll
6,,Luis Suárez
7,,Glen Johnson
8,,Maxi Rodríguez
9,,Lucas Leiva
10,,Dirk Kuyt
