,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,FW,36-101,45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0.0
1,Kiernan Dewsbury-Hall,22.0,eng ENG,FW,24-228,45,0,0,0,0,2,0,1,1,0,0,0,0,3,0,1,0.0
2,Patson Daka,20.0,zm ZAM,LW,24-195,90,0,0,0,6,2,0,2,1,1,0,0,0,3,4,5,44.4
3,Tetê,37.0,br BRA,RW,23-066,76,0,0,0,0,2,0,2,0,2,0,0,0,3,1,1,50.0
4,Dennis Praet,26.0,be BEL,RW,28-343,14,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
5,Kelechi Iheanacho,14.0,ng NGA,AM,26-201,84,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0.0
6,Nampalys Mendy,24.0,sn SEN,AM,30-303,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
7,Boubakary Soumaré,42.0,fr FRA,DM,24-054,90,1,0,0,2,0,0,0,2,2,0,0,0,9,1,1,50.0
8,Youri Tielemans,8.0,be BEL,DM,25-350,66,0,0,0,3,3,0,2,0,1,0,0,0,3,1,0,100.0
9,Wilfred Ndidi,25.0,ng NGA,DM,26-127,24,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,100.0
10,Victor Bernth Kristiansen,16.0,dk DEN,LB,20-127,90,0,0,0,2,1,0,3,0,3,0,0,0,5,2,2,50.0
11,Çağlar Söyüncü,4.0,tr TUR,CB,26-334,90,0,0,0,0,3,0,0,1,1,0,0,0,7,6,0,100.0
12,Wout Faes,3.0,be BEL,CB,25-019,90,0,0,0,0,1,0,0,1,1,0,0,0,8,3,3,50.0
13,Timothy Castagne,27.0,be BEL,RB,27-138,90,0,0,0,1,0,0,1,1,0,0,0,0,6,1,1,50.0
14,Daniel Iversen,31.0,dk DEN,GK,25-277,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
15,15 Players,,,,,990,1,0,0,17,16,1,12,8,12,1,0,0,56,21,17,55.3
