,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Darren Bent,,eng ENG,FW,27-098,90,2,0,0,,,,0,0,,,,,,,0,,
1,Ashley Young,,eng ENG,"DF,FW",25-310,90,0,1,0,,,,1,0,,,,,,,0,,
2,Stewart Downing,,eng ENG,"FW,MF",26-297,90,0,0,0,,,,0,0,,,,,,,0,,
3,Nigel Reo-Coker,,eng ENG,MF,27-001,90,0,0,0,,,,1,0,,,,,,,0,,
4,Stiliyan Petrov,,bg BUL,MF,31-314,79,0,0,0,,,,1,0,,,,,,,0,,
5,Michael Bradley,,us USA,"DF,MF",23-288,11,0,0,0,,,,0,0,,,,,,,0,,
6,Fabian Delph,,eng ENG,"DF,MF",21-175,89,0,0,0,,,,0,0,,,,,,,0,,
7,Emile Heskey,,eng ENG,FW,33-124,1,0,0,0,,,,0,0,,,,,,,0,,
8,Luke Young,,eng ENG,DF,31-300,90,0,0,0,,,,0,0,,,,,,,0,,
9,Richard Dunne,,ie IRL,DF,31-236,90,0,0,0,,,,1,0,,,,,,,0,,
10,James Collins,,wls WAL,DF,27-265,90,0,0,0,,,,0,0,,,,,,,0,,
11,Kyle Walker,,eng ENG,"DF,MF",20-352,90,0,1,0,,,,0,0,,,,,,,0,,
12,Brad Friedel,,us USA,GK,39-362,90,0,0,0,,,,0,0,,,,,,,0,,
13,13 Players,,,,,990,2,2,0,,,,4,0,,,,,,,0,,
