,num,joueur
0,24,Tim Howard
1,3,Leighton Baines
2,4,Darron Gibson
3,6,Phil Jagielka
4,9,Arouna Koné
5,10,Romelu Lukaku
6,12,Aaron Lennon
7,16,James McCarthy
8,21,Leon Osman
9,23,Séamus Coleman
10,30,Antolín Alcaraz
