,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Fernando Llorente,18.0,es ESP,FW,33-349,79,0,0,0,2,0,1,0,1,0,0,0,0,0,5,7,41.7
1,Victor Wanyama,12.0,ke KEN,CM,27-230,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Son Heung-min,7.0,kr KOR,FW,26-217,90,1,0,0,1,0,5,0,0,0,0,0,0,4,0,4,0.0
3,Christian Eriksen,23.0,dk DEN,"AM,FW,CM",26-361,90,0,0,0,0,0,0,2,0,1,0,0,0,4,0,4,0.0
4,Oliver Skipp,52.0,eng ENG,LM,18-147,70,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,100.0
5,Toby Alderweireld,4.0,be BEL,CB,29-345,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
6,Moussa Sissoko,17.0,fr FRA,"RM,CM",29-178,90,0,0,0,0,2,0,0,2,1,0,0,0,10,0,1,0.0
7,Harry Winks,8.0,eng ENG,"DM,CM",23-008,90,0,0,0,0,0,1,0,4,2,0,0,0,8,1,1,50.0
8,Danny Rose,3.0,eng ENG,"LB,WB",28-223,87,1,0,0,3,2,0,7,1,0,0,0,0,3,1,2,33.3
9,Kyle Walker-Peters,16.0,eng ENG,LB,21-303,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10,Jan Vertonghen,5.0,be BEL,CB,31-292,90,1,0,0,2,0,0,0,2,0,0,1,0,4,2,0,100.0
11,Davinson Sánchez,6.0,co COL,CB,22-243,90,0,0,0,1,0,0,0,0,0,0,0,0,10,3,2,60.0
12,Kieran Trippier,2.0,eng ENG,"RB,WB",28-144,90,0,0,0,1,0,0,7,1,1,0,0,0,3,1,1,50.0
13,Hugo Lloris,1.0,fr FRA,GK,32-046,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,3,0,0,11,4,7,16,12,8,0,1,0,51,15,22,40.5
