,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
14,2013-12-08,,Premier League,Matchweek 15,Sun,Home,W,2,0,Aston Villa,,"22,288",,4-3-3,Mike Dean,https://fbref.com/en/matches/042082d7/Fulham-Aston-Villa-December-8-2013-Premier-League,
15,2013-12-14,,Premier League,Matchweek 16,Sat,Away,L,1,4,Everton,,"33,796",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/25c463dc/Everton-Fulham-December-14-2013-Premier-League,
16,2013-12-21,,Premier League,Matchweek 17,Sat,Home,L,2,4,Manchester City,,"25,509",,4-3-3,Kevin Friend,https://fbref.com/en/matches/02cf1c96/Fulham-Manchester-City-December-21-2013-Premier-League,
17,2013-12-26,,Premier League,Matchweek 18,Thu,Away,W,2,1,Norwich City,,"26,811",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/44e166f9/Norwich-City-Fulham-December-26-2013-Premier-League,
18,2013-12-28,,Premier League,Matchweek 19,Sat,Away,L,0,6,Hull City,,"23,925",,4-2-3-1,Bobby Madley,https://fbref.com/en/matches/9b4ad339/Hull-City-Fulham-December-28-2013-Premier-League,
19,2014-01-01,,Premier League,Matchweek 20,Wed,Home,W,2,1,West Ham,,"25,335",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/33245b44/Fulham-West-Ham-United-January-1-2014-Premier-League,
20,2014-01-11,,Premier League,Matchweek 21,Sat,Home,L,1,4,Sunderland,,"25,564",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/fcc934a5/Fulham-Sunderland-January-11-2014-Premier-League,
21,2014-01-18,,Premier League,Matchweek 22,Sat,Away,L,0,2,Arsenal,,"60,000",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/db164b79/Arsenal-Fulham-January-18-2014-Premier-League,
22,2014-01-28,,Premier League,Matchweek 23,Tue,Away,L,0,2,Swansea City,,"20,004",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/27ae3726/Swansea-City-Fulham-January-28-2014-Premier-League,
23,2014-02-01,,Premier League,Matchweek 24,Sat,Home,L,0,3,Southampton,,"25,700",,4-3-3,Mike Jones,https://fbref.com/en/matches/6d3c8688/Fulham-Southampton-February-1-2014-Premier-League,
24,2014-02-09,,Premier League,Matchweek 25,Sun,Away,D,2,2,Manchester Utd,,"74,966",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/6cf77f61/Manchester-United-Fulham-February-9-2014-Premier-League,
25,2014-02-12,,Premier League,Matchweek 26,Wed,Home,L,2,3,Liverpool,,"25,375",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/fc273704/Fulham-Liverpool-February-12-2014-Premier-League,
26,2014-02-22,,Premier League,Matchweek 27,Sat,Away,D,1,1,West Brom,,"25,782",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/862446c7/West-Bromwich-Albion-Fulham-February-22-2014-Premier-League,
27,2014-03-01,,Premier League,Matchweek 28,Sat,Home,L,1,3,Chelsea,,"24,577",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/19c2173d/Fulham-Chelsea-March-1-2014-Premier-League,
28,2014-03-08,,Premier League,Matchweek 29,Sat,Away,L,1,3,Cardiff City,,"26,796",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/fdebb8c1/Cardiff-City-Fulham-March-8-2014-Premier-League,
29,2014-03-15,,Premier League,Matchweek 30,Sat,Home,W,1,0,Newcastle Utd,,"25,664",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/0b8ba552/Fulham-Newcastle-United-March-15-2014-Premier-League,
30,2014-03-22,,Premier League,Matchweek 31,Sat,Away,L,0,5,Manchester City,,"47,262",,4-3-3,Jon Moss,https://fbref.com/en/matches/6d166893/Manchester-City-Fulham-March-22-2014-Premier-League,
31,2014-03-30,,Premier League,Matchweek 32,Sun,Home,L,1,3,Everton,,"25,454",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/0be3d91a/Fulham-Everton-March-30-2014-Premier-League,
32,2014-04-05,,Premier League,Matchweek 33,Sat,Away,W,2,1,Aston Villa,,"33,532",,4-5-1,Michael Oliver,https://fbref.com/en/matches/f6c5d763/Aston-Villa-Fulham-April-5-2014-Premier-League,
33,2014-04-12,,Premier League,Matchweek 34,Sat,Home,W,1,0,Norwich City,,"25,028",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/00274080/Fulham-Norwich-City-April-12-2014-Premier-League,
34,2014-04-19,,Premier League,Matchweek 35,Sat,Away,L,1,3,Tottenham,,"35,841",,4-5-1,Lee Probert,https://fbref.com/en/matches/6b4c6bd6/Tottenham-Hotspur-Fulham-April-19-2014-Premier-League,
35,2014-04-26,,Premier League,Matchweek 36,Sat,Home,D,2,2,Hull City,,"25,700",,3-5-1-1,Lee Mason,https://fbref.com/en/matches/a5115de6/Fulham-Hull-City-April-26-2014-Premier-League,
36,2014-05-03,,Premier League,Matchweek 37,Sat,Away,L,1,4,Stoke City,,"27,429",,4-1-4-1,Chris Foy,https://fbref.com/en/matches/6f02715d/Stoke-City-Fulham-May-3-2014-Premier-League,
37,2014-05-11,,Premier League,Matchweek 38,Sun,Home,D,2,2,Crystal Palace,,"24,447",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/6470e355/Fulham-Crystal-Palace-May-11-2014-Premier-League,
