,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Billy Sharp,10.0,eng ENG,FW,34-222,90,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0
1,Oliver McBurnie,9.0,sct SCO,FW,24-102,90,2,0,1,0,1,0,0,,0,1,0,1,2,4,2,0
2,John Fleck,4.0,sct SCO,"CM,LM",29-021,90,2,2,1,1,0,1,6,16.7,5,1,0,1,1,3,0,0
3,Oliver Norwood,16.0,nir NIR,CM,29-155,75,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0
4,Sander Berge,8.0,no NOR,CM,22-213,15,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
5,John Lundstram,7.0,eng ENG,"CM,RM",26-209,90,1,1,0,1,0,1,4,25.0,3,1,0,1,0,1,0,0
6,Enda Stevens,3.0,ie IRL,"WB,LB",30-067,90,3,1,0,3,0,2,5,40.0,3,2,0,2,1,4,2,0
7,George Baldock,2.0,gr GRE,"WB,RB",27-189,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
8,Jack O'Connell,5.0,eng ENG,CB,26-169,90,2,1,0,1,1,0,1,0.0,1,2,2,0,1,3,0,0
9,John Egan,12.0,ie IRL,CB,27-330,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
10,Chris Basham,6.0,eng ENG,CB,32-056,70,3,3,1,2,0,2,2,100.0,0,0,0,0,1,4,3,0
11,David McGoldrick,17.0,ie IRL,AM,32-290,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Aaron Ramsdale,1.0,eng ENG,GK,22-123,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,16,9,4,10,2,8,22,36.4,14,9,2,7,9,25,11,0
