,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Patrick Bamford,9.0,eng ENG,FW,27-063,90,27,0,1,16,10,4,27,1,1,100.0,0,0.0,10,54,5,0,1,1,2,1,18,3
1,Jack Harrison,22.0,eng ENG,LW,23-353,90,60,3,9,15,36,1,60,3,3,100.0,0,0.0,34,230,122,6,3,0,9,3,40,10
2,Hélder Costa,17.0,ao ANG,RW,26-300,45,24,0,4,11,10,1,24,3,1,33.3,2,66.7,13,75,45,2,1,1,1,0,13,5
3,Raphinha,18.0,br BRA,RW,23-329,45,29,1,5,13,13,1,29,2,1,50.0,1,50.0,19,222,91,2,3,0,3,0,21,8
4,Mateusz Klich,43.0,pl POL,AM,30-147,90,73,0,8,35,31,1,73,2,1,50.0,1,50.0,36,314,92,2,2,0,1,1,58,9
5,Ezgjan Alioski,10.0,mk MKD,CM,28-269,90,87,3,15,46,27,2,87,0,0,,0,,45,359,256,6,2,1,2,1,56,7
6,Pascal Struijk,21.0,nl NED,CM,21-088,70,42,2,6,23,13,2,42,0,0,,0,,19,94,55,1,2,0,1,1,30,1
7,Tyler Roberts,11.0,wls WAL,CM,21-300,20,12,0,0,4,8,1,12,1,0,0.0,1,100.0,7,37,9,0,0,0,0,0,6,1
8,Stuart Dallas,15.0,nir NIR,CM,29-202,90,69,0,8,31,30,3,69,1,0,0.0,1,100.0,38,143,56,2,2,0,1,1,48,10
9,Liam Cooper,6.0,sct SCO,CB,29-069,90,94,7,36,58,1,1,94,1,0,0.0,1,100.0,61,324,202,0,0,0,0,0,62,0
10,Robin Koch,5.0,de GER,CB,24-113,90,116,13,47,67,3,2,116,0,0,,0,,63,284,196,0,1,0,0,0,77,0
11,Luke Ayling,2.0,eng ENG,CB,29-074,90,107,7,31,65,11,1,107,1,1,100.0,0,0.0,70,500,378,3,2,0,2,0,75,2
12,Illan Meslier,1.0,fr FRA,GK,20-250,90,31,28,31,0,0,0,31,0,0,,0,,23,188,73,0,0,0,0,0,18,0
13,13 Players,,,,,990,771,64,201,384,193,20,771,15,8,53.3,7,46.7,438,2824,1580,24,19,3,22,8,522,56
