,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,31-184,64,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
1,Mohamed Salah,11.0,eg EGY,RW,30-293,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,Darwin Núñez,27.0,uy URU,LW,23-284,78,0,0,0,0,1,0,0,0,0,0,0,0,5,1,3,25.0
3,James Milner,7.0,eng ENG,LM,37-090,12,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0.0
4,Diogo Jota,20.0,pt POR,"RW,FW",26-121,90,0,0,0,2,0,0,0,0,0,0,0,0,4,1,3,25.0
5,Curtis Jones,17.0,eng ENG,LM,22-064,78,1,0,0,0,1,0,1,0,1,0,0,0,4,0,0,
6,Cody Gakpo,18.0,nl NED,LW,23-332,12,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,100.0
7,Fabinho,3.0,br BRA,CM,29-163,90,1,0,0,4,0,0,0,1,1,0,0,0,5,0,0,
8,Jordan Henderson,14.0,eng ENG,RM,32-291,90,0,0,0,1,0,1,4,0,0,0,0,0,7,0,0,
9,Kostas Tsimikas,21.0,gr GRE,LB,26-327,65,1,0,0,3,0,0,6,0,2,0,0,0,5,1,0,100.0
10,Andrew Robertson,26.0,sct SCO,LB,29-024,25,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,100.0
11,Ibrahima Konaté,5.0,fr FRA,CB,23-314,90,0,0,0,2,0,0,0,1,0,0,0,0,12,0,0,
12,Joël Matip,32.0,cm CMR,CB,31-239,90,1,0,0,3,0,0,0,2,1,0,0,0,7,2,0,100.0
13,Joe Gomez,2.0,eng ENG,RB,25-316,90,0,0,0,0,0,1,1,1,1,0,0,0,6,2,0,100.0
14,Alisson,1.0,br BRA,GK,30-184,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,4,0,0,17,2,3,13,6,7,0,0,0,67,10,8,55.6
