,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,31-238,56,0,0,0,2,0,0,0,1,0,0,0,0,5,1,1,50.0
1,Luis Díaz,23.0,co COL,"LM,FW",26-135,34,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,
2,Diogo Jota,20.0,pt POR,"LW,FW",26-175,90,0,0,0,0,0,0,0,0,3,0,0,0,3,1,2,33.3
3,Mohamed Salah,11.0,eg EGY,"RW,RM",30-347,90,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0.0
4,Curtis Jones,17.0,eng ENG,LM,22-118,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
5,Cody Gakpo,18.0,nl NED,"CM,LM",24-021,34,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,100.0
6,Fabinho,3.0,br BRA,CM,29-217,56,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,100.0
7,Jordan Henderson,14.0,eng ENG,"DM,CM",32-345,34,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,
8,James Milner,7.0,eng ENG,"RM,LB",37-144,90,0,0,0,2,3,0,1,0,2,0,0,0,7,1,0,100.0
9,Kostas Tsimikas,21.0,gr GRE,LB,27-016,56,1,0,0,2,0,0,6,3,0,0,0,0,6,0,0,
10,Harvey Elliott,19.0,eng ENG,"CM,LB",20-054,34,1,0,0,0,0,0,3,1,2,0,0,0,4,0,0,
11,Joe Gomez,2.0,eng ENG,CB,26-005,90,0,0,0,0,0,0,0,2,0,0,0,0,5,3,3,50.0
12,Joël Matip,32.0,cm CMR,CB,31-293,90,0,0,0,1,0,0,0,4,0,0,0,0,2,2,4,33.3
13,Trent Alexander-Arnold,66.0,eng ENG,RB,24-233,90,0,0,0,0,0,0,14,0,3,0,0,0,4,2,0,100.0
14,Caoimhín Kelleher,62.0,ie IRL,GK,24-186,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,2,0,0,10,4,0,27,13,15,0,0,0,57,12,11,52.2
