,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Alexandre Lacazette,9.0,fr FRA,FW,30-218,70,0,0,0,0,1,0,0,0,18,0,0,2,0.0,0.0,0.1,1,0,6,11,54.5,3,8,0,0,0
1,Emile Smith Rowe,10.0,eng ENG,"DM,LW",21-157,20,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,5,0,0,0
2,Gabriel Martinelli,35.0,br BRA,"LW,FW",20-197,90,0,0,0,0,5,1,0,0,27,1,3,1,0.6,0.6,0.0,3,0,6,11,54.5,1,12,2,5,3
3,Bukayo Saka,7.0,eng ENG,RW,20-118,83,1,0,0,0,1,1,1,0,33,0,0,0,0.1,0.1,0.0,2,0,13,24,54.2,1,21,1,2,0
4,Mohamed Elneny,25.0,eg EGY,DM,29-174,7,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,4,0,0,0
5,Martin Ødegaard,8.0,no NOR,AM,23-015,62,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,1,1,16,20,80.0,1,5,0,0,0
6,Rob Holding,16.0,eng ENG,CB,26-103,28,0,0,0,0,0,0,1,0,12,1,1,1,0.0,0.0,0.0,0,0,6,7,85.7,0,0,0,0,0
7,Granit Xhaka,34.0,ch SUI,"DM,CB",29-096,90,0,0,0,0,0,0,1,0,34,1,2,2,0.0,0.0,0.0,0,0,23,24,95.8,4,14,0,1,0
8,Thomas Partey,5.0,gh GHA,DM,28-202,90,0,0,0,0,0,0,0,0,41,4,1,1,0.0,0.0,0.1,2,0,24,33,72.7,8,20,3,6,5
9,Kieran Tierney,3.0,sct SCO,"LB,WB",24-210,90,0,1,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.1,1,1,15,25,60.0,2,13,3,2,0
10,Gabriel Dos Santos,6.0,br BRA,CB,24-013,58,0,0,0,0,0,0,2,1,18,2,0,0,0.0,0.0,0.0,0,0,11,13,84.6,1,9,0,0,0
11,Ben White,4.0,eng ENG,CB,24-085,90,0,0,0,0,0,0,0,0,39,3,0,2,0.0,0.0,0.0,0,0,19,29,65.5,3,19,0,1,1
12,Takehiro Tomiyasu,18.0,jp JPN,"RB,WB",23-057,90,0,0,0,0,0,0,0,0,42,3,3,1,0.0,0.0,0.0,0,0,23,30,76.7,2,18,0,0,0
13,Aaron Ramsdale,32.0,eng ENG,GK,23-232,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,15,37,40.5,0,21,0,0,0
14,14 Players,,,,,958,1,1,0,0,7,2,5,1,370,16,10,13,0.8,0.8,0.3,10,2,188,277,67.9,27,169,9,17,9
