,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,11.0,nz NZL,FW,26-157,60,0,0,0,2,0,1,0,0,0,0,0,0,1,3,3,50.0
1,Sam Vokes,9.0,wls WAL,FW,28-204,30,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,50.0
2,Jeff Hendrick,13.0,ie IRL,FW,26-102,90,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,100.0
3,Jóhann Berg Guðmundsson,17.0,is ISL,LM,27-198,79,0,0,0,1,0,1,13,1,0,0,0,0,2,1,1,50.0
4,Nahki Wells,21.0,bm BER,LM,27-346,11,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,
5,Ashley Westwood,18.0,eng ENG,CM,28-042,90,0,0,0,3,0,0,0,1,2,0,0,0,2,1,1,50.0
6,Jack Cork,4.0,eng ENG,CM,28-322,90,0,0,0,0,2,0,1,0,0,0,0,0,8,1,3,25.0
7,Aaron Lennon,25.0,eng ENG,RM,31-027,89,0,0,0,1,1,1,4,0,1,0,0,0,6,0,1,0.0
8,Dwight McNeil,31.0,eng ENG,RM,18-172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Stephen Ward,23.0,ie IRL,LB,32-266,90,0,0,0,1,1,0,8,0,1,0,0,0,6,1,0,100.0
10,James Tarkowski,5.0,eng ENG,CB,25-175,90,0,0,0,1,2,0,0,2,2,0,0,0,3,1,2,33.3
11,Kevin Long,28.0,ie IRL,CB,27-268,90,0,0,0,1,1,0,0,0,1,0,0,0,3,7,0,100.0
12,Matthew Lowton,2.0,eng ENG,RB,28-338,90,0,0,0,1,1,0,4,3,4,0,0,0,12,1,1,50.0
13,Nick Pope,29.0,eng ENG,GK,26-024,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,14,9,3,32,7,12,0,0,0,47,21,16,56.8
