,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-071,63,7,8,87.5,89,28,6,7,85.7,1,1,100.0,0,0,,0,0.6,0.1,3,0,1,0,1
1,Joe Worrall,4.0,eng ENG,CB,25-285,27,0,4,0.0,0,0,0,0,,0,2,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
2,Jesse Lingard,11.0,eng ENG,LW,29-311,63,7,16,43.8,107,37,5,6,83.3,1,2,50.0,1,4,25.0,0,0.0,0.0,0,1,0,0,0
3,Brennan Johnson,20.0,wls WAL,FW,21-152,27,1,3,33.3,7,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Morgan Gibbs-White,10.0,eng ENG,"RW,FW",22-268,90,14,26,53.8,221,121,8,11,72.7,3,4,75.0,2,8,25.0,0,0.2,0.1,1,2,2,0,4
5,Cheikhou Kouyaté,21.0,sn SEN,"LM,CM",32-305,79,18,26,69.2,202,80,9,12,75.0,3,4,75.0,1,2,50.0,0,0.3,0.1,3,2,0,0,3
6,Orel Mangala,5.0,be BEL,CM,24-218,11,1,2,50.0,4,1,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
7,Remo Freuler,23.0,ch SUI,CM,30-190,90,17,22,77.3,262,119,9,11,81.8,6,7,85.7,1,3,33.3,0,0.0,0.0,0,2,0,0,1
8,Ryan Yates,22.0,eng ENG,"RM,CM",24-335,90,14,21,66.7,236,90,7,9,77.8,4,5,80.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1
9,Neco Williams,7.0,wls WAL,LB,21-192,71,16,30,53.3,182,51,6,10,60.0,1,6,16.7,2,6,33.3,0,0.0,0.0,0,0,0,0,0
10,Renan Lodi,32.0,br BRA,LB,24-197,19,1,2,50.0,20,17,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
11,Scott McKenna,26.0,sct SCO,CB,25-344,90,27,32,84.4,597,368,6,6,100.0,13,16,81.3,6,8,75.0,0,0.1,0.0,1,2,0,0,0
12,Steve Cook,3.0,eng ENG,CB,31-186,90,9,12,75.0,219,93,2,2,100.0,4,5,80.0,3,5,60.0,0,0.3,0.2,1,0,1,1,0
13,Serge Aurier,24.0,ci CIV,RB,29-302,90,12,24,50.0,153,100,8,9,88.9,4,10,40.0,0,3,0.0,0,0.0,0.0,0,1,0,0,1
14,Dean Henderson,1.0,eng ENG,GK,25-224,90,13,28,46.4,277,123,2,2,100.0,10,10,100.0,1,16,6.3,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,157,256,61.3,2576,1228,69,88,78.4,51,74,68.9,19,60,31.7,0,1.4,0.5,9,12,4,1,11
