,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Roberto Firmino,9.0,br BRA,FW,26-125,90,16,23,69.6,217,43,9,14,64.3,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
1,Sadio Mané,19.0,sn SEN,LW,25-300,64,17,25,68.0,319,99,9,14,64.3,6,7,85.7,2,3,66.7,0,0.0,0.0,0,2,0,0,4
2,Alex Oxlade-Chamberlain,21.0,eng ENG,LW,24-173,26,3,5,60.0,61,0,0,0,,1,2,50.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0
3,Mohamed Salah,11.0,eg EGY,RW,25-234,90,18,24,75.0,217,90,10,12,83.3,2,4,50.0,2,2,100.0,0,0.1,0.1,1,1,0,0,1
4,James Milner,7.0,eng ENG,LM,32-031,77,22,30,73.3,419,170,11,13,84.6,7,8,87.5,4,8,50.0,0,0.1,0.1,1,4,0,0,2
5,Joël Matip,32.0,cm CMR,CB,26-180,13,3,3,100.0,88,61,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
6,Jordan Henderson,14.0,eng ENG,CM,27-232,64,20,25,80.0,472,190,7,8,87.5,8,10,80.0,5,7,71.4,0,0.0,0.0,0,4,0,0,5
7,Georginio Wijnaldum,5.0,nl NED,"CM,RM",27-085,26,5,5,100.0,74,14,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,2
8,Emre Can,23.0,de GER,"RM,CM",24-023,90,24,34,70.6,465,84,12,13,92.3,9,14,64.3,3,7,42.9,0,0.0,0.0,0,2,0,0,3
9,Andrew Robertson,26.0,sct SCO,"LB,LM",23-330,90,29,48,60.4,535,293,15,17,88.2,10,17,58.8,4,13,30.8,0,0.0,0.0,0,4,0,0,7
10,Virgil van Dijk,4.0,nl NED,CB,26-211,90,15,19,78.9,336,119,5,6,83.3,5,6,83.3,5,7,71.4,0,0.0,0.0,0,1,0,0,3
11,Dejan Lovren,6.0,hr CRO,CB,28-214,90,14,20,70.0,301,122,3,5,60.0,7,9,77.8,3,5,60.0,0,0.0,0.0,0,1,0,0,0
12,Trent Alexander-Arnold,66.0,eng ENG,"RB,RM",19-120,90,22,44,50.0,440,244,11,13,84.6,6,14,42.9,5,15,33.3,0,0.1,0.1,1,2,2,1,1
13,Loris Karius,1.0,de GER,GK,24-227,90,16,35,45.7,576,507,0,0,,5,5,100.0,11,30,36.7,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,224,340,65.9,4520,2036,94,117,80.3,74,104,71.2,47,101,46.5,0,0.3,0.4,4,25,2,1,29
