,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ashley Barnes,10.0,eng ENG,FW,31-303,78,41,0,3,23,15,2,41,1,0,0.0,1,100.0,25,85,14,1,0,0,8,5,30,7
1,Matěj Vydra,27.0,cz CZE,FW,29-120,12,4,1,1,1,2,0,4,0,0,,0,,2,1,0,0,0,0,1,0,3,0
2,Chris Wood,9.0,nz NZL,FW,29-265,90,39,0,1,15,23,5,39,0,0,,0,,19,43,22,1,0,1,2,1,31,8
3,Dwight McNeil,11.0,eng ENG,LM,21-280,90,47,3,9,20,22,1,47,6,4,66.7,2,33.3,26,178,71,4,2,1,3,1,16,1
4,Josh Brownhill,8.0,eng ENG,CM,25-253,90,35,4,11,13,11,1,35,0,0,,0,,14,75,17,0,1,0,1,0,14,0
5,Ashley Westwood,18.0,eng ENG,CM,31-150,90,48,1,12,26,11,0,48,1,1,100.0,0,0.0,30,135,48,1,2,0,0,1,30,1
6,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-306,62,26,0,0,13,13,2,26,2,1,50.0,1,50.0,17,122,76,2,3,1,0,1,18,1
7,Aaron Lennon,17.0,eng ENG,RM,34-135,28,9,0,5,2,2,0,9,1,0,0.0,1,100.0,4,6,0,0,0,0,0,0,3,1
8,Charlie Taylor,3.0,eng ENG,LB,27-345,90,50,5,24,19,7,1,50,2,2,100.0,0,0.0,18,167,93,4,1,1,0,1,12,0
9,Ben Mee,6.0,eng ENG,CB,31-342,90,40,10,21,18,1,1,40,0,0,,0,,16,52,25,0,0,0,1,0,14,0
10,James Tarkowski,5.0,eng ENG,CB,28-283,90,33,8,18,13,2,2,33,0,0,,0,,14,67,11,0,0,0,0,1,16,0
11,Matthew Lowton,2.0,eng ENG,RB,32-081,90,40,3,20,14,7,1,40,0,0,,0,,12,19,10,0,0,0,0,1,10,0
12,Nick Pope,1.0,eng ENG,GK,29-132,90,34,25,33,1,0,0,34,0,0,,0,,17,100,69,0,0,0,0,0,13,0
13,13 Players,,,,,990,446,60,158,178,116,16,446,13,8,61.5,5,38.5,214,1050,456,13,9,4,16,12,210,19
