,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Pedro Neto,7.0,pt POR,FW,22-059,69,21,17,4,1,1,0,3,0,1,0,1,0,13,0,2
1,Hwang Hee-chan,26.0,kr KOR,"AM,FW",26-101,21,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0
2,Raúl Jiménez,9.0,mx MEX,FW,31-002,90,17,15,2,1,0,0,1,0,0,0,0,0,10,0,0
3,João Moutinho,28.0,pt POR,CM,35-241,90,49,44,5,3,0,1,4,0,2,1,1,0,37,0,1
4,Rúben Neves,8.0,pt POR,CM,25-055,76,28,27,0,0,1,0,0,0,0,0,0,0,23,1,0
5,Francisco Trincão,11.0,pt POR,AM,22-129,14,11,10,1,0,0,1,0,1,0,0,0,0,10,0,0
6,Leander Dendoncker,32.0,be BEL,CM,27-022,90,30,29,1,0,0,0,0,1,0,0,0,0,28,0,0
7,Rayan Aït Nouri,3.0,dz ALG,WB,20-335,90,42,32,10,0,0,2,2,10,0,0,0,0,33,0,0
8,Jonny Castro,19.0,es ESP,"WB,CB",28-065,90,30,28,2,0,0,0,0,2,0,0,0,0,25,0,1
9,Romain Saïss,27.0,ma MAR,CB,32-042,69,23,22,1,1,0,0,0,0,0,0,0,0,19,0,1
10,Chiquinho,20.0,pt POR,WB,22-091,21,15,14,1,0,0,0,7,1,0,0,0,0,9,0,1
11,Conor Coady,16.0,eng ENG,CB,29-071,90,33,33,0,0,0,0,0,0,0,0,0,0,27,0,0
12,Willy Boly,15.0,ci CIV,CB,31-093,90,37,37,0,0,0,0,0,0,0,0,0,0,28,0,0
13,José Sá,1.0,pt POR,GK,29-110,90,25,13,12,3,0,0,0,0,0,0,0,0,16,0,0
14,14 Players,,,,,990,372,332,39,9,2,4,18,15,3,1,2,0,287,1,6
