,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ollie Watkins,11.0,eng ENG,FW,25-045,90,33,2,3,15,15,1,33,1,0,0.0,1,100.0,15,59,10,0,0,0,2,1,21,9
1,Jack Grealish,10.0,eng ENG,LW,25-156,90,47,1,7,18,22,3,47,2,1,50.0,1,50.0,36,196,86,3,0,2,5,1,40,10
2,Bertrand Traoré,15.0,bf BFA,RW,25-160,65,25,1,4,16,6,0,25,0,0,,0,,15,73,38,1,0,0,2,2,16,2
3,Trézéguet,17.0,eg EGY,RW,26-135,25,7,0,3,2,2,1,7,0,0,,0,,5,20,4,0,0,0,2,0,5,2
4,Ross Barkley,20.0,eng ENG,AM,27-070,75,32,0,2,17,13,1,32,1,1,100.0,0,0.0,27,89,39,0,0,0,2,2,30,6
5,Morgan Sanson,25.0,fr FRA,AM,26-179,15,8,0,0,5,3,1,8,0,0,,0,,5,23,11,0,0,0,1,0,6,1
6,John McGinn,7.0,sct SCO,DM,26-118,90,62,9,19,32,11,0,62,2,2,100.0,0,0.0,46,169,58,0,2,0,1,1,36,1
7,Douglas Luiz,6.0,br BRA,DM,22-280,90,50,8,24,24,4,0,50,0,0,,0,,25,161,105,2,0,0,0,1,23,0
8,Matt Targett,18.0,eng ENG,LB,25-148,90,81,4,37,32,14,1,81,1,1,100.0,0,0.0,45,159,77,1,2,0,2,1,43,3
9,Tyrone Mings,5.0,eng ENG,CB,27-337,90,57,13,42,13,2,1,57,0,0,,0,,31,115,51,0,0,0,1,0,32,0
10,Ezri Konsa,4.0,eng ENG,CB,23-113,90,41,7,22,17,2,1,41,0,0,,0,,23,55,18,0,0,0,0,0,20,1
11,Matty Cash,2.0,pl POL,RB,23-190,60,29,2,16,12,2,0,29,1,1,100.0,0,0.0,16,43,16,0,1,0,1,0,14,0
12,Ahmed Elmohamady,27.0,eg EGY,RB,33-157,30,16,1,7,6,3,0,16,0,0,,0,,7,15,1,0,0,0,0,0,4,0
13,Emiliano Martínez,26.0,ar ARG,GK,28-164,90,35,29,35,0,0,0,35,0,0,,0,,13,87,53,0,0,0,0,0,9,0
14,14 Players,,,,,990,523,77,221,209,99,10,523,8,6,75.0,2,25.0,309,1264,567,7,5,2,19,9,299,35
