,num,joueur
0,,Jason Lowe
1,,Steven Nzonzi
2,,Radosav Petrović
3,,Gaël Givet
4,,Jason Roberts
5,,Scott Dann
6,,Junior Hoilett
7,,Martin Olsson
8,,Míchel Salgado
9,,
10,,Mark Bunn
