,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Glenn Murray,17.0,eng ENG,FW,35-025,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Jürgen Locadia,9.0,nl NED,FW,24-347,75,15,14,0,0,0,0,0,0,0,0,0,0,10,1,0
2,Solly March,20.0,eng ENG,"FW,LM",24-092,90,24,24,0,0,0,0,1,0,0,0,0,0,14,0,5
3,José Izquierdo,19.0,co COL,LM,26-105,79,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1
4,Yves Bissouma,8.0,ml MLI,FW,22-051,11,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
5,Beram Kayal,7.0,il ISR,CM,30-171,90,20,18,2,0,0,0,1,0,1,0,0,1,12,0,2
6,Dale Stephens,6.0,eng ENG,CM,29-130,90,35,34,1,1,0,0,0,0,0,0,0,0,22,0,1
7,Alireza Jahanbakhsh,16.0,ir IRN,RM,25-070,90,21,17,4,3,0,0,5,0,1,0,0,1,14,0,1
8,Gaëtan Bong,3.0,cm CMR,LB,30-178,90,39,21,18,1,0,0,2,17,0,0,0,0,24,0,0
9,Lewis Dunk,5.0,eng ENG,CB,26-333,90,18,14,4,2,0,1,0,2,0,0,0,0,12,0,1
10,Shane Duffy,4.0,ie IRL,CB,26-292,90,26,24,2,2,0,0,0,0,0,0,0,0,15,0,1
11,Bruno,2.0,es ESP,RB,38-019,67,20,18,2,0,0,0,0,2,0,0,0,0,12,0,0
12,Bernardo,30.0,br BRA,RB,23-159,23,8,4,4,0,0,0,1,4,0,0,0,0,5,0,0
13,Mathew Ryan,1.0,au AUS,GK,26-195,90,35,16,19,4,0,0,0,0,0,0,0,0,12,0,0
14,14 Players,,,,,990,286,229,56,13,0,1,10,25,2,0,0,2,172,1,12
