,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ashley Barnes,10.0,eng ENG,FW,28-093,90,32,1,2,15,15,3,32,1,1,100.0,0,0.0,26,74,28,1,0,1,2,3,28,8
1,Jeff Hendrick,13.0,ie IRL,"FW,CM",26-000,90,44,0,1,26,17,2,44,1,0,0.0,1,100.0,31,120,46,1,1,0,3,1,32,7
2,Scott Arfield,37.0,ca CAN,LM,29-091,59,25,1,7,12,6,0,25,0,0,,0,,16,51,21,1,1,0,1,0,14,2
3,Aaron Lennon,25.0,eng ENG,LM,30-290,31,18,0,0,10,8,3,18,2,1,50.0,1,50.0,14,64,24,1,0,1,0,1,12,7
4,Ashley Westwood,18.0,eng ENG,CM,27-305,69,34,0,4,23,7,0,34,0,0,,0,,15,16,5,0,0,0,0,0,19,1
5,Sam Vokes,9.0,wls WAL,FW,28-102,21,8,0,0,2,6,1,8,0,0,,0,,3,13,8,0,1,0,1,1,7,1
6,Jack Cork,4.0,eng ENG,CM,28-220,90,40,2,7,28,5,0,40,0,0,,0,,17,55,21,1,0,0,0,1,20,1
7,Jóhann Berg Guðmundsson,17.0,is ISL,RM,27-096,82,35,2,5,17,13,0,35,2,2,100.0,0,0.0,13,90,19,2,0,0,0,3,13,4
8,Georges-Kévin N'Koudou,7.0,cm CMR,RM,22-352,8,10,0,0,4,6,0,10,0,0,,0,,8,56,25,1,0,0,0,1,6,1
9,Charlie Taylor,3.0,eng ENG,LB,24-135,90,73,8,18,36,19,0,73,2,1,50.0,1,50.0,35,126,36,2,1,0,2,1,38,1
10,Ben Mee,6.0,eng ENG,CB,28-132,90,58,5,21,33,4,3,58,0,0,,0,,29,87,33,0,0,0,0,0,28,0
11,Kevin Long,28.0,ie IRL,CB,27-166,90,52,5,26,20,6,4,52,0,0,,0,,20,38,14,0,0,0,1,0,22,1
12,Phil Bardsley,26.0,sct SCO,RB,32-217,90,64,1,13,37,14,1,64,1,1,100.0,0,0.0,18,83,21,0,0,0,1,2,19,0
13,Nick Pope,29.0,eng ENG,GK,25-287,90,39,32,37,2,0,0,39,0,0,,0,,17,110,92,0,0,0,0,0,10,0
14,14 Players,,,,,990,532,57,141,265,126,17,532,9,6,66.7,3,33.3,262,983,393,10,4,2,11,14,268,34
