,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Harry Kane,10.0,eng ENG,FW,27-131,90,5,12,41.7,128,45,1,5,20.0,2,3,66.7,2,2,100.0,1,0.0,0.0,1,1,0,0,1
1,Son Heung-min,7.0,kr KOR,"LW,FW",28-151,87,11,21,52.4,149,48,7,11,63.6,3,6,50.0,1,3,33.3,1,0.1,0.1,1,1,0,0,0
2,Lucas Moura,27.0,br BRA,"FW,RM",28-115,3,1,1,100.0,29,22,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Steven Bergwijn,23.0,nl NED,"RW,RM",23-059,89,10,15,66.7,124,33,6,7,85.7,3,5,60.0,0,1,0.0,0,0.0,0.0,1,0,0,0,1
4,Joe Rodon,14.0,wls WAL,CB,23-045,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Giovani Lo Celso,18.0,ar ARG,AM,24-241,71,18,30,60.0,287,63,11,15,73.3,7,9,77.8,0,3,0.0,0,0.0,0.0,0,1,0,0,3
6,Ben Davies,33.0,wls WAL,LB,27-226,19,1,1,100.0,38,31,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
7,Pierre Højbjerg,5.0,dk DEN,"DM,CM",25-123,90,32,40,80.0,461,174,11,12,91.7,17,18,94.4,0,2,0.0,0,0.0,0.0,0,0,0,0,0
8,Moussa Sissoko,17.0,fr FRA,"DM,CM",31-112,90,22,30,73.3,335,29,12,16,75.0,10,13,76.9,0,1,0.0,0,0.0,0.0,0,0,0,0,0
9,Sergio Reguilón,3.0,es ESP,"LB,LM",23-356,90,19,31,61.3,278,71,8,11,72.7,9,14,64.3,1,3,33.3,0,0.0,0.0,0,0,0,0,1
10,Eric Dier,15.0,eng ENG,CB,26-326,90,29,41,70.7,630,312,9,11,81.8,14,18,77.8,6,11,54.5,0,0.0,0.0,0,2,0,0,2
11,Toby Alderweireld,4.0,be BEL,CB,31-279,90,17,27,63.0,291,92,6,6,100.0,11,16,68.8,0,5,0.0,0,0.0,0.0,0,0,0,0,0
12,Serge Aurier,24.0,ci CIV,RB,27-348,90,28,35,80.0,383,196,17,19,89.5,9,13,69.2,0,0,,0,0.0,0.0,0,0,0,0,2
13,Hugo Lloris,1.0,fr FRA,GK,33-346,90,12,25,48.0,313,247,6,6,100.0,1,2,50.0,5,17,29.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,205,309,66.3,3446,1363,94,119,79.0,87,118,73.7,16,49,32.7,2,0.2,0.1,3,5,0,0,10
