,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ashley Barnes,10.0,eng ENG,FW,28-000,90,33,0,3,16,15,1,33,2,2,100.0,0,0.0,16,75,16,0,1,0,2,3,27,2
1,Jeff Hendrick,13.0,ie IRL,FW,25-272,90,44,1,2,25,17,5,44,1,0,0.0,1,100.0,24,81,34,1,1,0,3,1,36,6
2,Robbie Brady,12.0,ie IRL,LM,25-289,90,59,0,3,28,28,3,59,1,1,100.0,0,0.0,25,110,63,1,3,0,1,0,41,8
3,Jack Cork,4.0,eng ENG,CM,28-127,90,66,2,10,48,10,1,66,3,3,100.0,0,0.0,30,278,107,3,4,0,4,2,37,1
4,Steven Defour,16.0,be BEL,CM,29-198,75,64,1,9,47,8,0,64,0,0,,0,,41,206,117,3,1,0,1,1,43,3
5,Ashley Westwood,18.0,eng ENG,CM,27-212,15,10,0,2,5,3,0,10,0,0,,0,,4,6,0,0,0,0,0,0,4,0
6,Jóhann Berg Guðmundsson,17.0,is ISL,RM,27-003,90,56,1,9,29,19,2,56,1,1,100.0,0,0.0,19,132,37,1,1,0,3,1,30,4
7,Stephen Ward,23.0,ie IRL,LB,32-071,90,56,2,13,33,10,1,56,0,0,,0,,15,53,10,1,0,0,0,0,30,2
8,Ben Mee,6.0,eng ENG,CB,28-039,90,68,7,27,37,4,1,68,0,0,,0,,30,149,106,1,0,0,0,0,34,1
9,James Tarkowski,5.0,eng ENG,CB,24-345,90,57,3,19,34,4,3,57,3,2,66.7,1,33.3,25,131,93,1,1,0,0,0,38,1
10,Matthew Lowton,2.0,eng ENG,RB,28-143,90,73,3,24,37,12,0,73,0,0,,0,,25,92,54,2,1,0,1,0,34,4
11,Nick Pope,29.0,eng ENG,GK,25-194,90,31,25,28,3,0,0,31,0,0,,0,,16,136,100,0,0,0,0,0,10,0
12,12 Players,,,,,990,617,45,149,342,130,17,617,11,9,81.8,2,18.2,270,1449,737,14,13,0,15,8,364,32
