,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2010-12-12,,Premier League,Matchweek 17,Sun,Home,W,1,0,Birmingham City,,"25,150",,4-5-1,Martin Atkinson,https://fbref.com/en/matches/4862b6eb/Wolverhampton-Wanderers-Birmingham-City-December-12-2010-Premier-League,
17,2010-12-26,,Premier League,Matchweek 19,Sun,Home,L,1,2,Wigan Athletic,,"26,901",,4-5-1,Mike Dean,https://fbref.com/en/matches/9df19ffe/Wolverhampton-Wanderers-Wigan-Athletic-December-26-2010-Premier-League,
18,2010-12-29,,Premier League,Matchweek 20,Wed,Away,W,1,0,Liverpool,,"41,614",,4-5-1,Peter Walton,https://fbref.com/en/matches/37e95ff6/Liverpool-Wolverhampton-Wanderers-December-29-2010-Premier-League,
19,2011-01-01,,Premier League,Matchweek 21,Sat,Away,L,0,2,West Ham,,"33,500",,4-5-1,Lee Probert,https://fbref.com/en/matches/bc3b5daa/West-Ham-United-Wolverhampton-Wanderers-January-1-2011-Premier-League,
20,2011-01-05,,Premier League,Matchweek 22,Wed,Home,W,1,0,Chelsea,,"26,432",,4-4-2,Mark Halsey,https://fbref.com/en/matches/3eb93aa3/Wolverhampton-Wanderers-Chelsea-January-5-2011-Premier-League,
21,2011-01-15,,Premier League,Matchweek 23,Sat,Away,L,3,4,Manchester City,,"46,672",,4-4-2,Lee Mason,https://fbref.com/en/matches/3dc13d11/Manchester-City-Wolverhampton-Wanderers-January-15-2011-Premier-League,
22,2011-01-22,,Premier League,Matchweek 24,Sat,Home,L,0,3,Liverpool,,"28,869",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/0b2e0993/Wolverhampton-Wanderers-Liverpool-January-22-2011-Premier-League,
23,2011-02-02,,Premier League,Matchweek 25,Wed,Away,L,0,1,Bolton,,"18,944",,4-5-1,Peter Walton,https://fbref.com/en/matches/2b0dfe1c/Bolton-Wanderers-Wolverhampton-Wanderers-February-2-2011-Premier-League,
24,2011-02-05,,Premier League,Matchweek 26,Sat,Home,W,2,1,Manchester Utd,,"28,811",,4-5-1,Michael Oliver,https://fbref.com/en/matches/538c9ead/Wolverhampton-Wanderers-Manchester-United-February-5-2011-Premier-League,
25,2011-02-12,,Premier League,Matchweek 27,Sat,Away,L,0,2,Arsenal,,"60,050",,4-5-1,Chris Foy,https://fbref.com/en/matches/2752e561/Arsenal-Wolverhampton-Wanderers-February-12-2011-Premier-League,
26,2011-02-20,,Premier League,Matchweek 18,Sun,Away,D,1,1,West Brom,,"26,170",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/8bea2124/West-Bromwich-Albion-Wolverhampton-Wanderers-February-20-2011-Premier-League,
27,2011-02-26,,Premier League,Matchweek 28,Sat,Home,W,4,0,Blackpool,,"29,086",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/07521198/Wolverhampton-Wanderers-Blackpool-February-26-2011-Premier-League,
28,2011-03-06,,Premier League,Matchweek 29,Sun,Home,D,3,3,Tottenham,,"28,669",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/de23325b/Wolverhampton-Wanderers-Tottenham-Hotspur-March-6-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Away,W,1,0,Aston Villa,,"38,965",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/90f54d42/Aston-Villa-Wolverhampton-Wanderers-March-19-2011-Premier-League,
30,2011-04-02,,Premier League,Matchweek 31,Sat,Away,L,1,4,Newcastle Utd,,"49,939",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/06af532c/Newcastle-United-Wolverhampton-Wanderers-April-2-2011-Premier-League,
31,2011-04-09,,Premier League,Matchweek 32,Sat,Home,L,0,3,Everton,,"28,352",,4-4-2,Phil Dowd,https://fbref.com/en/matches/b05925d0/Wolverhampton-Wanderers-Everton-April-9-2011-Premier-League,
32,2011-04-23,,Premier League,Matchweek 34,Sat,Home,D,1,1,Fulham,,"28,825",,4-5-1,Michael Oliver,https://fbref.com/en/matches/dee17098/Wolverhampton-Wanderers-Fulham-April-23-2011-Premier-League,
33,2011-04-26,,Premier League,Matchweek 33,Tue,Away,L,0,3,Stoke City,,"27,030",,4-5-1,Lee Mason,https://fbref.com/en/matches/b4021e27/Stoke-City-Wolverhampton-Wanderers-April-26-2011-Premier-League,
34,2011-05-01,,Premier League,Matchweek 35,Sun,Away,D,1,1,Birmingham City,,"26,072",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/3fd0e722/Birmingham-City-Wolverhampton-Wanderers-May-1-2011-Premier-League,
35,2011-05-08,,Premier League,Matchweek 36,Sun,Home,W,3,1,West Brom,,"28,510",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/7799d918/Wolverhampton-Wanderers-West-Bromwich-Albion-May-8-2011-Premier-League,
36,2011-05-14,,Premier League,Matchweek 37,Sat,Away,W,3,1,Sunderland,,"41,273",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/7ae83843/Sunderland-Wolverhampton-Wanderers-May-14-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Home,L,2,3,Blackburn,,"29,009",,4-4-2,Howard Webb,https://fbref.com/en/matches/7df1b984/Wolverhampton-Wanderers-Blackburn-Rovers-May-22-2011-Premier-League,
