,num,joueur
0,1,Łukasz Fabiański
1,3,Aaron Cresswell
2,5,Pablo Zabaleta
3,7,Marko Arnautović
4,8,Felipe Anderson
5,9,Andy Carroll
6,11,Robert Snodgrass
7,14,Pedro Obiang
8,21,Angelo Ogbonna
9,23,Issa Diop
10,41,Declan Rice
