,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Dominic Solanke,9.0,eng ENG,FW,25-225,89,9,17,52.9,113,19,6,13,46.2,3,4,75.0,0,0,,1,0.2,0.1,2,0,1,0,2
1,Kieffer Moore,21.0,wls WAL,FW,30-262,1,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Ryan Christie,10.0,sct SCO,AM,28-064,90,26,34,76.5,450,165,13,14,92.9,10,10,100.0,3,8,37.5,0,0.2,0.0,3,2,0,0,4
3,Philip Billing,29.0,dk DEN,AM,26-320,89,29,39,74.4,365,118,19,20,95.0,10,16,62.5,0,3,0.0,0,0.0,0.0,1,1,1,0,3
4,Dango Ouattara,11.0,bf BFA,AM,21-075,1,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Jefferson Lerma,8.0,co COL,CM,28-184,90,38,49,77.6,500,203,29,30,96.7,7,12,58.3,2,6,33.3,0,0.0,0.0,1,3,1,0,6
6,Joe Rothwell,14.0,eng ENG,CM,28-106,90,44,52,84.6,712,121,27,28,96.4,13,16,81.3,4,6,66.7,0,0.0,0.0,0,3,0,0,3
7,Matías Viña,18.0,uy URU,WB,25-169,90,18,29,62.1,242,114,13,14,92.9,5,8,62.5,0,5,0.0,0,0.1,0.0,1,0,1,0,2
8,Marcus Tavernier,16.0,eng ENG,WB,24-036,77,30,42,71.4,508,243,13,16,81.3,15,18,83.3,1,4,25.0,0,0.1,0.1,2,2,4,1,8
9,Adam Smith,15.0,eng ENG,WB,31-363,13,2,2,100.0,33,22,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
10,Lloyd Kelly,5.0,eng ENG,CB,24-203,90,29,38,76.3,662,279,5,7,71.4,20,20,100.0,4,11,36.4,0,0.0,0.0,0,5,0,0,5
11,Marcos Senesi,25.0,ar ARG,CB,25-352,67,39,44,88.6,767,280,16,17,94.1,17,19,89.5,5,7,71.4,0,0.0,0.0,0,3,0,0,1
12,Illia Zabarnyi,27.0,ua UKR,CB,20-238,23,3,4,75.0,102,65,0,0,,1,1,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1
13,Chris Mepham,6.0,wls WAL,CB,25-173,90,40,45,88.9,650,212,21,22,95.5,16,18,88.9,2,4,50.0,0,0.0,0.0,0,1,0,0,2
14,Neto,13.0,br BRA,GK,33-282,90,21,29,72.4,647,464,3,3,100.0,10,10,100.0,8,16,50.0,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,328,427,76.8,5751,2305,166,187,88.8,128,153,83.7,31,73,42.5,1,0.7,0.3,10,22,8,1,37
