,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Michail Antonio,9.0,jm JAM,FW,32-313,80,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Danny Ings,18.0,eng ENG,FW,30-196,10,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
2,Saïd Benrahma,22.0,dz ALG,AM,27-178,73,1,0,0,0,1,0,1,0.0,1,2,0,2,1,2,0,0
3,Pablo Fornals,8.0,es ESP,AM,26-347,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Jarrod Bowen,20.0,eng ENG,AM,26-046,90,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
5,Declan Rice,41.0,eng ENG,CM,24-021,90,3,2,1,2,0,2,2,100.0,0,0,0,0,3,6,1,0
6,Lucas Paquetá,11.0,br BRA,CM,25-161,73,1,0,0,1,0,0,2,0.0,2,3,0,3,2,3,1,0
7,Tomáš Souček,28.0,cz CZE,CM,27-342,17,1,0,0,1,0,0,0,,0,2,0,2,0,1,2,0
8,Emerson Palmieri,33.0,it ITA,WB,28-185,90,1,1,1,0,0,0,0,,0,3,0,3,2,3,3,0
9,Vladimír Coufal,5.0,cz CZE,WB,30-166,89,5,3,3,1,1,2,4,50.0,2,3,1,2,3,8,3,0
10,Flynn Downes,12.0,eng ENG,WB,24-015,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
11,Nayef Aguerd,27.0,ma MAR,CB,26-311,90,3,3,3,0,0,1,1,100.0,0,2,1,1,2,5,5,0
12,Angelo Ogbonna,21.0,it ITA,CB,34-257,90,1,0,1,0,0,0,0,,0,0,0,0,2,3,3,0
13,Thilo Kehrer,24.0,de GER,CB,26-136,45,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
14,Ben Johnson,2.0,eng ENG,CB,23-011,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
15,Łukasz Fabiański,1.0,pl POL,GK,37-292,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,19,11,11,6,2,6,12,50.0,6,16,3,13,17,36,21,0
