,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Richarlison,30.0,br BRA,FW,21-254,64,20,1,1,7,12,1,20,1,1,100.0,0,0.0,11,56,36,1,0,0,4,2,15,3
1,Cenk Tosun,14.0,tr TUR,FW,27-226,26,2,0,0,0,2,1,2,0,0,,0,,2,12,0,0,0,1,1,0,2,2
2,Bernard,20.0,br BRA,"LW,LM",26-133,74,37,0,3,17,18,2,37,3,1,33.3,2,66.7,26,177,118,5,3,0,3,1,27,13
3,Theo Walcott,11.0,eng ENG,RM,29-309,16,10,0,2,7,2,1,10,0,0,,0,,6,16,6,0,1,0,1,2,8,2
4,Ademola Lookman,31.0,ng NGA,"RW,LM,RM",21-091,90,44,0,5,16,23,4,44,4,3,75.0,1,25.0,36,141,70,4,0,2,1,5,34,8
5,Gylfi Sigurðsson,10.0,is ISL,"AM,CM",29-133,90,48,2,6,24,18,4,48,1,1,100.0,0,0.0,25,68,28,1,1,0,5,0,26,4
6,Idrissa Gana Gueye,17.0,sn SEN,"DM,CM",29-115,90,73,3,14,48,13,0,73,0,0,,0,,37,108,36,1,1,0,2,1,38,2
7,André Gomes,8.0,pt POR,DM,25-173,56,45,3,7,30,10,1,45,1,1,100.0,0,0.0,27,118,56,2,2,0,2,2,31,1
8,Dominic Calvert-Lewin,29.0,eng ENG,FW,21-309,34,18,0,0,8,10,3,18,1,0,0.0,1,100.0,7,22,1,0,0,0,2,1,14,2
9,Lucas Digne,12.0,fr FRA,LB,25-183,90,94,4,22,42,31,1,94,1,1,100.0,0,0.0,43,128,59,0,2,0,5,1,44,7
10,Kurt Zouma,5.0,fr FRA,CB,24-084,90,65,5,32,32,2,1,65,0,0,,0,,37,171,67,0,0,0,0,0,36,0
11,Michael Keane,4.0,eng ENG,CB,26-008,90,79,6,37,39,3,1,79,0,0,,0,,43,102,41,0,0,0,0,0,49,0
12,Séamus Coleman,23.0,ie IRL,RB,30-100,90,70,2,20,37,13,1,70,1,1,100.0,0,0.0,37,170,86,2,1,0,0,1,38,3
13,Jordan Pickford,1.0,eng ENG,GK,24-318,90,47,34,44,3,0,0,47,0,0,,0,,18,159,122,0,0,0,0,0,18,0
14,14 Players,,,,,990,652,60,193,310,157,21,652,13,9,69.2,4,30.8,355,1448,726,16,11,3,26,16,380,47
