,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jay Rodriguez,19.0,eng ENG,"FW,LW",28-091,90,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0
1,Salomón Rondón,9.0,ve VEN,FW,28-042,57,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
2,Hal Robson-Kanu,4.0,wls WAL,FW,28-160,33,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Jake Livermore,8.0,eng ENG,"CM,DM",27-348,90,4,1,1,2,1,0,2,0.0,2,1,0,1,2,6,1,0
4,Gareth Barry,18.0,eng ENG,"CM,AM",36-247,90,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0
5,Grzegorz Krychowiak,20.0,pl POL,"CM,DM",27-272,80,3,1,2,1,0,0,0,,0,2,0,2,3,6,1,0
6,James McClean,14.0,ie IRL,DM,28-189,10,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
7,Kieran Gibbs,3.0,eng ENG,"WB,LB",28-032,90,1,0,0,1,0,1,2,50.0,1,3,0,3,1,2,2,0
8,Allan Nyom,2.0,cm CMR,"WB,RB",29-171,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0
9,Jonny Evans,6.0,nir NIR,CB,29-298,90,3,2,1,2,0,1,2,50.0,1,0,0,0,4,7,2,0
10,Ahmed Hegazi,26.0,eg EGY,CB,26-276,90,1,1,1,0,0,0,2,0.0,2,3,2,1,3,4,4,0
11,Gareth McAuley,23.0,nir NIR,CB,37-327,67,4,4,2,2,0,2,3,66.7,1,0,0,0,2,6,4,0
12,Matt Phillips,10.0,sct SCO,RW,26-229,23,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
13,Ben Foster,1.0,eng ENG,GK,34-208,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,21,11,9,10,2,5,20,25.0,15,12,2,10,17,38,18,0
