,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,32-122,90,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,33.3
1,Bukayo Saka,7.0,eng ENG,LM,20-043,45,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,
2,Albert Sambi Lokonga,23.0,be BEL,"DM,CM",21-361,45,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
3,Martin Ødegaard,8.0,no NOR,"CM,AM",22-305,66,0,0,0,1,1,0,3,1,0,0,0,0,2,0,1,0.0
4,Alexandre Lacazette,9.0,fr FRA,"FW,AM",30-143,24,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0
5,Emile Smith Rowe,10.0,eng ENG,"CM,LW",21-082,90,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,50.0
6,Nicolas Pépé,19.0,ci CIV,"RM,RW",26-142,90,0,0,0,0,0,0,7,2,0,0,0,0,4,1,5,16.7
7,Thomas Partey,5.0,gh GHA,DM,28-127,80,0,0,0,1,0,0,0,0,3,0,0,0,5,0,0,
8,Gabriel Martinelli,35.0,br BRA,LM,20-122,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
9,Kieran Tierney,3.0,sct SCO,LB,24-135,90,0,0,0,0,0,0,2,1,1,0,0,0,3,0,2,0.0
10,Gabriel Dos Santos,6.0,br BRA,CB,23-303,90,0,0,0,2,0,0,0,1,1,0,0,0,2,2,1,66.7
11,Ben White,4.0,eng ENG,CB,24-010,90,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0.0
12,Takehiro Tomiyasu,18.0,jp JPN,RB,22-347,90,0,0,0,0,1,0,1,2,2,0,0,0,3,1,6,14.3
13,Aaron Ramsdale,32.0,eng ENG,GK,23-157,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,7,3,0,19,7,9,0,0,0,41,7,20,25.9
