,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ollie Watkins,11.0,eng ENG,FW,26-114,90,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,25.0
1,Philippe Coutinho,23.0,br BRA,AM,29-315,78,0,0,0,0,1,0,1,0,1,0,0,0,4,0,1,0.0
2,Emi Buendía,10.0,ar ARG,AM,25-119,12,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0.0
3,Leon Bailey,31.0,jm JAM,AM,24-257,90,1,0,0,3,0,0,0,0,1,0,0,0,4,0,2,0.0
4,Jacob Ramsey,41.0,eng ENG,LM,20-330,89,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0.0
5,Marvelous Nakamba,19.0,zw ZIM,LM,28-094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Douglas Luiz,6.0,br BRA,CM,23-349,75,1,0,0,2,1,0,2,1,2,0,0,0,5,0,0,
7,Tim Iroegbunam,47.0,eng ENG,CM,18-297,15,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,100.0
8,John McGinn,7.0,sct SCO,RM,27-187,90,0,0,0,2,4,0,3,2,0,0,0,0,7,0,0,
9,Ashley Young,18.0,eng ENG,LB,36-288,90,0,0,0,1,5,0,4,3,1,0,0,0,8,0,0,
10,Tyrone Mings,5.0,eng ENG,CB,29-041,90,0,0,0,2,0,0,0,1,1,0,0,0,4,5,0,100.0
11,Ezri Konsa,4.0,eng ENG,CB,24-182,90,0,0,0,1,1,0,0,0,2,0,0,0,3,2,0,100.0
12,Matty Cash,2.0,pl POL,RB,24-259,90,0,0,0,2,0,0,3,1,1,0,0,0,4,0,0,
13,Emiliano Martínez,1.0,ar ARG,GK,29-233,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,16,14,1,15,8,12,0,0,0,47,10,10,50.0
