,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2018-08-11,15:00 ,Premier League,Matchweek 1,Sat,Home,L,0,3,Chelsea,0.3,1.9,38,"24,121",Jonathan Hogg,3-5-1-1,Chris Kavanagh,https://fbref.com/en/matches/d82a37a7/Huddersfield-Town-Chelsea-August-11-2018-Premier-League,
1,2018-08-19,13:30 ,Premier League,Matchweek 2,Sun,Away,L,1,6,Manchester City,0.7,4.2,24,"54,021",Tommy Smith,4-4-2,Andre Marriner,https://fbref.com/en/matches/64ee90d5/Manchester-City-Huddersfield-Town-August-19-2018-Premier-League,
2,2018-08-25,15:00 ,Premier League,Matchweek 3,Sat,Home,D,0,0,Cardiff City,0.2,0.9,57,"21,193",Jonathan Hogg,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/846881a8/Huddersfield-Town-Cardiff-City-August-25-2018-Premier-League,
4,2018-09-01,15:00 ,Premier League,Matchweek 4,Sat,Away,D,1,1,Everton,0.4,0.8,43,"38,767",Christopher Schindler,5-4-1,Stuart Attwell,https://fbref.com/en/matches/a3a1e07f/Everton-Huddersfield-Town-September-1-2018-Premier-League,
5,2018-09-15,15:00 ,Premier League,Matchweek 5,Sat,Home,L,0,1,Crystal Palace,0.9,0.7,59,"23,696",Christopher Schindler,3-4-3,Lee Mason,https://fbref.com/en/matches/74198c9b/Huddersfield-Town-Crystal-Palace-September-15-2018-Premier-League,
6,2018-09-22,15:00 ,Premier League,Matchweek 6,Sat,Away,L,1,3,Leicester City,0.7,1.7,39,"31,676",Christopher Schindler,5-4-1,David Coote,https://fbref.com/en/matches/b16f9070/Leicester-City-Huddersfield-Town-September-22-2018-Premier-League,
7,2018-09-29,15:00 ,Premier League,Matchweek 7,Sat,Home,L,0,2,Tottenham,0.4,2.1,53,"23,885",Jonathan Hogg,3-5-1-1,Craig Pawson,https://fbref.com/en/matches/de08a7f1/Huddersfield-Town-Tottenham-Hotspur-September-29-2018-Premier-League,
8,2018-10-06,15:00 ,Premier League,Matchweek 8,Sat,Away,D,1,1,Burnley,1.0,0.4,67,"20,533",Jonathan Hogg,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/60ecfc10/Burnley-Huddersfield-Town-October-6-2018-Premier-League,
9,2018-10-20,17:30 ,Premier League,Matchweek 9,Sat,Home,L,0,1,Liverpool,0.7,0.6,48,"24,263",Jonathan Hogg,3-5-1-1,Michael Oliver,https://fbref.com/en/matches/356d83b4/Huddersfield-Town-Liverpool-October-20-2018-Premier-League,
10,2018-10-27,15:00 ,Premier League,Matchweek 10,Sat,Away,L,0,3,Watford,0.5,2.0,52,"20,457",Jonathan Hogg,4-4-1-1,Mike Dean,https://fbref.com/en/matches/af65625b/Watford-Huddersfield-Town-October-27-2018-Premier-League,
11,2018-11-05,20:00 ,Premier League,Matchweek 11,Mon,Home,W,1,0,Fulham,0.6,0.4,44,"17,082",Jonathan Hogg,3-4-1-2,Anthony Taylor,https://fbref.com/en/matches/f7cf0ef1/Huddersfield-Town-Fulham-November-5-2018-Premier-League,
12,2018-11-10,15:00 ,Premier League,Matchweek 12,Sat,Home,D,1,1,West Ham,1.1,1.7,44,"24,069",Jonathan Hogg,3-5-1-1,Chris Kavanagh,https://fbref.com/en/matches/bbf296b3/Huddersfield-Town-West-Ham-United-November-10-2018-Premier-League,
