,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Shane Long,7.0,ie IRL,FW,31-087,72,0,0,0,0,2,2,0,2,1,0,0,0,4,1,6,14.3
1,Charlie Austin,10.0,eng ENG,FW,28-288,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0
2,Dušan Tadić,11.0,rs SRB,AM,29-150,90,0,0,0,2,3,0,4,1,0,0,0,0,3,0,2,0.0
3,James Ward-Prowse,16.0,eng ENG,AM,23-169,57,0,0,0,1,1,0,3,0,0,0,0,0,1,2,2,50.0
4,Steven Davis,8.0,nir NIR,"AM,CM",33-108,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0.0
5,Pierre Højbjerg,23.0,dk DEN,CM,22-257,87,0,0,0,3,1,0,1,1,0,0,0,0,9,0,0,
6,Nathan Redmond,22.0,eng ENG,AM,24-044,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
7,Oriol Romeu,14.0,es ESP,CM,26-207,90,0,0,0,1,0,0,0,3,1,0,0,0,9,2,1,66.7
8,Ryan Bertrand,21.0,eng ENG,WB,28-257,90,0,0,0,2,2,0,8,1,1,0,0,0,4,0,1,0.0
9,Cédric Soares,2.0,pt POR,WB,26-231,90,0,0,0,0,0,0,3,1,1,0,0,0,2,1,2,33.3
10,Wesley Hoedt,6.0,nl NED,CB,24-044,90,0,0,0,0,0,0,0,2,2,0,0,0,9,3,1,75.0
11,Maya Yoshida,3.0,jp JPN,CB,29-238,90,0,0,0,0,1,0,0,1,1,0,0,0,3,3,2,60.0
12,Jan Bednarek,35.0,pl POL,CB,22-007,90,0,0,0,1,0,0,0,2,0,0,0,0,5,0,3,0.0
13,Alex McCarthy,13.0,eng ENG,GK,28-137,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,0,0,0,10,10,2,20,14,8,0,0,0,51,13,26,33.3
