,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Marko Arnautović,7.0,at AUT,"FW,AM",29-205,90,25,37,67.6,435,97,12,17,70.6,8,11,72.7,3,4,75.0,0,0.2,0.0,2,3,0,0,4
1,Felipe Anderson,8.0,br BRA,"LM,LW",25-209,90,33,48,68.8,483,144,18,20,90.0,11,16,68.8,2,5,40.0,0,0.0,0.1,0,2,1,0,4
2,Robert Snodgrass,11.0,sct SCO,"CM,RW",31-064,90,36,54,66.7,481,159,22,24,91.7,10,15,66.7,1,6,16.7,0,0.2,0.2,2,3,0,0,7
3,Pedro Obiang,14.0,gq EQG,"CM,DM",26-228,63,27,35,77.1,574,167,11,12,91.7,10,11,90.9,6,9,66.7,0,0.5,0.0,1,3,0,0,4
4,Michail Antonio,30.0,jm JAM,"RM,DM",28-227,27,3,4,75.0,35,22,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
5,Grady Diangana,45.0,cd COD,RM,20-205,45,14,16,87.5,260,124,5,5,100.0,6,7,85.7,2,2,100.0,0,0.2,0.0,1,3,1,0,5
6,Javier Hernández,17.0,mx MEX,FW,30-162,45,7,13,53.8,145,49,2,4,50.0,2,3,66.7,2,3,66.7,0,0.0,0.0,0,2,1,0,2
7,Declan Rice,41.0,eng ENG,"DM,CM",19-300,90,43,48,89.6,783,290,16,19,84.2,21,23,91.3,4,4,100.0,0,0.0,0.0,0,4,0,0,10
8,Aaron Cresswell,3.0,eng ENG,LB,28-330,90,49,61,80.3,777,280,22,24,91.7,21,26,80.8,2,5,40.0,0,0.0,0.0,1,2,0,0,6
9,Issa Diop,23.0,fr FRA,CB,21-305,90,38,44,86.4,762,176,10,13,76.9,25,28,89.3,3,3,100.0,0,0.0,0.0,0,0,0,0,2
10,Fabián Balbuena,4.0,py PAR,CB,27-079,90,49,58,84.5,936,407,19,20,95.0,23,24,95.8,5,10,50.0,0,0.0,0.0,0,1,0,0,2
11,Pablo Zabaleta,5.0,ar ARG,RB,33-298,72,26,34,76.5,290,65,16,18,88.9,7,10,70.0,0,1,0.0,0,0.0,0.1,0,0,0,0,1
12,Ryan Fredericks,24.0,eng ENG,RB,26-031,18,3,5,60.0,57,47,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
13,Łukasz Fabiański,1.0,pl POL,GK,33-206,90,28,47,59.6,961,654,2,2,100.0,14,14,100.0,12,31,38.7,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,381,504,75.6,6979,2681,158,183,86.3,161,191,84.3,42,83,50.6,0,1.1,0.5,7,25,3,0,48
