,num,joueur
0,,Steve Harper
1,,Cheick Tioté
2,,James Perch
3,,Yohan Cabaye
4,,Shane Ferguson
5,,Demba Ba
6,,Davide Santon
7,,Jonás Gutiérrez
8,,Hatem Ben Arfa
9,,Papiss Cissé
10,,Mike Williamson
