,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Robin van Persie,,nl NED,FW,28-035,80,0,0,0,,,,0,0,,,,,,,0,,
1,Marouane Chamakh,,ma MAR,FW,27-243,10,0,0,0,,,,0,0,,,,,,,0,,
2,Andrey Arshavin,,ru RUS,"FW,MF",30-104,61,1,0,0,,,,0,0,,,,,,,0,,
3,Yossi Benayoun,,il ISR,MF,31-128,29,0,0,0,,,,0,0,,,,,,,0,,
4,Theo Walcott,,eng ENG,"FW,MF",22-178,90,0,0,0,,,,1,0,,,,,,,0,,
5,Mikel Arteta,,es ESP,MF,29-168,90,0,0,0,,,,1,0,,,,,,,0,,
6,Aaron Ramsey,,wls WAL,MF,20-258,90,0,0,0,,,,0,0,,,,,,,0,,
7,Emmanuel Frimpong,,gh GHA,MF,19-243,73,0,0,0,,,,0,0,,,,,,,0,,
8,Francis Coquelin,,fr FRA,"DF,MF",20-120,17,0,0,0,,,,0,0,,,,,,,0,,
9,Kieran Gibbs,,eng ENG,"DF,MF",21-349,90,0,0,0,,,,0,0,,,,,,,0,,
10,Laurent Koscielny,,fr FRA,DF,26-000,90,0,0,0,,,,1,0,,,,,,,0,,
11,Per Mertesacker,,de GER,DF,26-346,90,0,0,0,,,,0,0,,,,,,,0,,
12,Bacary Sagna,,fr FRA,DF,28-208,90,0,0,0,,,,0,0,,,,,,,0,,
13,Wojciech Szczęsny,,pl POL,GK,21-145,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,1,0,0,,,,3,0,,,,,,,0,,
