,num,joueur
0,1,Julián Speroni
1,2,Joel Ward
2,4,Brede Hangeland
3,7,Yannick Bolasie
4,9,Fraizer Campbell
5,12,Stuart O'Keefe
6,15,Mile Jedinak
7,25,Barry Bannan
8,27,Damien Delaney
9,29,Marouane Chamakh
10,34,Martin Kelly
