,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Teemu Pukki,22.0,fi FIN,FW,32-040,90,15,19,78.9,135,19,13,14,92.9,0,2,0.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1
1,Milot Rashica,17.0,xk KVX,LW,25-314,45,12,13,92.3,176,25,8,8,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1
2,Tony Springett,45.0,ie IRL,LW,19-228,45,12,18,66.7,138,12,9,11,81.8,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
3,Kieran Dowell,10.0,eng ENG,RW,24-210,70,14,29,48.3,169,59,9,14,64.3,2,4,50.0,1,9,11.1,0,0.0,0.0,0,1,1,0,2
4,Przemysław Płacheta,11.0,pl POL,RW,24-046,20,6,8,75.0,86,39,4,4,100.0,2,2,100.0,0,1,0.0,0,0.5,0.2,2,1,1,0,1
5,Pierre Lees-Melou,20.0,fr FRA,AM,28-348,45,12,21,57.1,119,28,9,13,69.2,1,2,50.0,0,3,0.0,0,0.0,0.0,1,2,0,0,2
6,Lukas Rupp,7.0,de GER,AM,31-120,45,15,17,88.2,216,80,9,9,100.0,3,3,100.0,2,3,66.7,0,0.0,0.0,1,3,1,0,3
7,Jakob Sørensen,19.0,dk DEN,DM,24-066,90,41,47,87.2,706,299,17,18,94.4,20,21,95.2,3,5,60.0,0,0.0,0.0,0,5,0,0,3
8,Billy Gilmour,8.0,sct SCO,DM,20-331,90,48,55,87.3,836,275,25,27,92.6,16,18,88.9,6,8,75.0,0,0.0,0.1,0,3,1,0,9
9,Brandon Williams,21.0,eng ENG,LB,21-247,90,38,41,92.7,563,192,26,27,96.3,9,9,100.0,3,5,60.0,0,0.0,0.0,0,2,0,0,2
10,Sam Byram,3.0,eng ENG,CB,28-234,90,38,41,92.7,576,167,23,24,95.8,15,16,93.8,0,0,,0,0.1,0.1,1,1,0,0,1
11,Grant Hanley,5.0,sct SCO,CB,30-169,90,34,39,87.2,499,162,16,18,88.9,17,17,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,0
12,Max Aarons,2.0,eng ENG,RB,22-124,90,29,37,78.4,468,178,16,17,94.1,9,12,75.0,4,4,100.0,0,0.0,0.0,0,2,1,0,3
13,Tim Krul,1.0,nl NED,GK,34-035,90,26,31,83.9,621,422,4,4,100.0,16,16,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,340,416,81.7,5308,1957,188,208,90.4,116,128,90.6,26,55,47.3,0,0.7,0.6,5,23,6,0,28
