,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Solanke,9.0,eng ENG,FW,25-241,90,0,0,0,4,0,0,0,1,1,0,0,0,3,0,1,0.0
1,Ryan Christie,10.0,sct SCO,LW,28-080,59,0,0,0,2,0,0,1,1,0,0,0,0,3,1,0,100.0
2,Kieffer Moore,21.0,wls WAL,FW,30-278,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0
3,Dango Ouattara,11.0,bf BFA,"RW,LM",21-091,72,0,0,0,0,1,1,1,1,0,0,0,0,5,1,2,33.3
4,Jaidon Anthony,32.0,eng ENG,LM,23-163,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
5,Philip Billing,29.0,dk DEN,AM,26-336,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
6,David Brooks,7.0,wls WAL,RM,25-309,31,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0
7,Joe Rothwell,14.0,eng ENG,"DM,CM",28-122,80,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,
8,Lewis Cook,4.0,eng ENG,CM,26-099,10,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
9,Jefferson Lerma,8.0,co COL,"DM,CM",28-200,90,1,0,0,1,0,0,0,3,3,0,0,0,11,2,1,66.7
10,Matías Viña,18.0,uy URU,LB,25-185,59,0,0,0,1,1,0,0,1,2,0,0,0,1,1,1,50.0
11,Adam Smith,15.0,eng ENG,RB,32-014,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
12,Lloyd Kelly,5.0,eng ENG,"CB,LB",24-219,90,0,0,0,0,0,0,1,1,1,0,0,0,9,2,0,100.0
13,Illia Zabarnyi,27.0,ua UKR,CB,20-254,90,0,0,0,1,1,0,0,1,0,0,0,0,5,1,1,50.0
14,Chris Mepham,6.0,wls WAL,"RB,CB",25-189,90,0,0,0,0,0,0,0,0,2,0,0,0,3,4,1,80.0
15,Neto,13.0,br BRA,GK,33-298,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
16,16 Players,,,,,990,2,0,0,12,5,1,5,11,10,0,0,0,49,15,11,57.7
