,num,joueur
0,,Jan Vertonghen
1,,Gareth Bale
2,,Benoît Assou-Ekotto
3,,Emmanuel Adebayor
4,,Kyle Walker
5,,Scott Parker
6,,Michael Dawson
7,,Tom Huddlestone
8,,Aaron Lennon
9,,
10,,Brad Friedel
