,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Mbaye Diagne,17.0,sn SEN,FW,29-115,90,25,0,2,18,6,2,25,1,1,100.0,0,0.0,11,106,71,2,0,1,1,0,20,3
1,Matt Phillips,10.0,sct SCO,LM,29-344,31,10,0,1,6,3,1,10,2,0,0.0,2,100.0,6,14,2,0,0,0,0,0,9,1
2,Dara O'Shea,27.0,ie IRL,CB,21-353,59,21,4,15,3,3,0,21,0,0,,0,,7,56,23,0,0,0,0,0,6,0
3,Ainsley Maitland-Niles,30.0,eng ENG,"LM,CM",23-175,90,40,2,7,20,14,2,40,2,1,50.0,1,50.0,18,97,52,2,0,0,2,4,22,11
4,Conor Gallagher,18.0,eng ENG,CM,21-014,90,45,0,9,28,8,1,45,1,1,100.0,0,0.0,22,164,99,2,1,1,1,4,25,1
5,Matheus Pereira,12.0,pt POR,RM,24-291,90,38,0,4,15,21,3,38,2,1,50.0,1,50.0,20,173,95,4,3,0,0,0,23,2
6,Okay Yokuşlu,35.0,tr TUR,"CM,DM",26-348,90,38,4,14,21,5,1,38,2,2,100.0,0,0.0,20,132,71,1,2,0,0,1,14,1
7,Conor Townsend,14.0,eng ENG,LB,27-353,90,59,5,25,24,11,0,59,3,0,0.0,3,100.0,18,66,47,0,1,0,2,0,25,2
8,Kyle Bartley,5.0,eng ENG,CB,29-274,90,44,10,31,11,2,0,44,0,0,,0,,13,68,16,0,0,0,0,0,12,0
9,Semi Ajayi,6.0,ng NGA,CB,27-103,29,10,0,8,2,0,0,10,1,0,0.0,1,100.0,2,11,5,0,0,0,0,0,2,0
10,Darnell Furlong,2.0,eng ENG,RB,25-112,90,29,1,13,15,1,0,29,0,0,,0,,4,10,0,0,0,0,0,0,8,0
11,Sam Johnstone,1.0,eng ENG,GK,27-332,90,42,30,38,4,0,0,42,0,0,,0,,18,171,91,0,0,0,0,0,10,0
12,12 Players,,,,,929,401,56,167,167,74,10,401,14,6,42.9,8,57.1,159,1068,572,11,7,2,6,9,176,21
