,num,joueur
0,,Ali Al-Habsi
1,,Arouna Koné
2,,Maynor Figueroa
3,,Iván Ramis
4,,James McArthur
5,,Jean Beausejour
6,,James McCarthy
7,,Gary Caldwell
8,,Franco Di Santo
9,,Shaun Maloney
10,,Emmerson Boyce
