,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,27-002,90,14,21,66.7,190,63,9,11,81.8,3,4,75.0,2,2,100.0,0,0.0,0.0,0,2,2,0,4
1,Yoane Wissa,11.0,cd COD,LW,26-196,60,16,22,72.7,204,14,12,13,92.3,3,6,50.0,1,2,50.0,0,0.0,0.1,0,1,0,0,2
2,Kevin Schade,9.0,de GER,"RW,CM",21-111,30,3,6,50.0,21,8,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,"RW,LW",23-223,89,26,48,54.2,498,161,13,16,81.3,7,15,46.7,5,10,50.0,0,0.0,0.3,0,1,1,0,2
4,Pontus Jansson,18.0,se SWE,CB,32-033,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Mathias Jensen,8.0,dk DEN,LM,27-076,74,31,47,66.0,604,211,13,15,86.7,9,14,64.3,7,16,43.8,0,0.2,0.2,2,4,1,1,4
6,Shandon Baptiste,26.0,gd GRN,LM,24-344,15,7,7,100.0,112,20,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
7,Christian Nørgaard,6.0,dk DEN,CM,29-008,90,44,57,77.2,732,337,24,28,85.7,17,23,73.9,3,3,100.0,0,0.0,0.0,0,8,1,0,8
8,Mikkel Damsgaard,24.0,dk DEN,RM,22-258,60,26,38,68.4,430,90,15,18,83.3,5,7,71.4,5,10,50.0,0,0.1,0.4,1,4,1,1,4
9,Josh Dasilva,10.0,eng ENG,"RM,CM",24-146,30,18,20,90.0,244,18,12,13,92.3,5,5,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
10,Rico Henry,3.0,eng ENG,LB,25-253,90,41,56,73.2,759,246,16,19,84.2,18,25,72.0,5,9,55.6,0,0.2,0.1,3,6,3,1,5
11,Ben Mee,16.0,eng ENG,CB,33-178,90,51,68,75.0,1054,475,18,22,81.8,23,31,74.2,9,14,64.3,0,0.0,0.0,1,5,1,0,4
12,Ethan Pinnock,5.0,jm JAM,CB,29-293,90,47,55,85.5,963,282,14,14,100.0,28,32,87.5,5,9,55.6,0,0.0,0.0,0,0,0,0,2
13,Aaron Hickey,2.0,sct SCO,RB,20-281,90,48,51,94.1,807,234,23,24,95.8,22,24,91.7,3,3,100.0,0,0.0,0.0,0,5,1,1,4
14,David Raya,1.0,es ESP,GK,27-184,90,32,44,72.7,888,529,4,4,100.0,21,21,100.0,7,18,38.9,0,0.0,0.0,0,1,0,0,0
15,15 Players,,,,,989,404,540,74.8,7506,2688,179,204,87.7,163,209,78.0,53,98,54.1,0,0.5,1.1,8,37,11,4,40
