,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,25-235,90,1,0,0,1,0,1,0,0,2,0,0,0,3,9,8,52.9
1,Bryan Mbeumo,19.0,cm CMR,"FW,WB",22-091,90,0,0,0,3,1,1,3,1,2,0,0,0,5,2,3,40.0
2,Vitaly Janelt,27.0,de GER,CM,23-180,45,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0
3,Saman Ghoddos,14.0,ir IRN,CM,28-061,45,0,0,0,0,3,0,3,0,0,0,0,0,3,1,0,100.0
4,Christian Nørgaard,6.0,dk DEN,CM,27-241,90,0,0,0,6,3,0,0,0,2,0,0,0,9,2,2,50.0
5,Mathias Jensen,8.0,dk DEN,CM,25-309,90,0,0,0,0,0,0,9,0,0,0,0,0,3,1,0,100.0
6,Rico Henry,3.0,eng ENG,WB,24-121,68,0,0,0,0,1,0,3,0,0,0,0,0,8,1,0,100.0
7,Marcus Forss,9.0,fi FIN,"FW,WB",22-141,22,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,50.0
8,Sergi Canós,7.0,es ESP,WB,24-277,90,0,0,0,1,0,0,10,0,1,0,0,0,11,0,1,0.0
9,Ethan Pinnock,5.0,jm JAM,CB,28-161,90,0,0,0,0,2,0,3,1,5,0,0,0,5,7,4,63.6
10,Pontus Jansson,18.0,se SWE,CB,30-266,90,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,80.0
11,Mathias Jørgensen,22.0,dk DEN,CB,31-197,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
12,Charlie Goode,4.0,eng ENG,CB,26-095,79,1,0,0,1,1,0,2,0,1,0,1,0,5,7,1,87.5
13,Álvaro Fernández,40.0,es ESP,GK,23-207,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,2,0,0,12,13,2,35,3,14,0,1,0,63,35,22,61.4
