,num,joueur
0,,Raul Meireles
1,,David Luiz
2,,Ashley Cole
3,,Fernando Torres
4,,Branislav Ivanović
5,,Florent Malouda
6,,Oriol Romeu
7,,Juan Mata
8,,José Bosingwa
9,,
10,,Ross Turnbull
