,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-271,90,27,0,1,14,12,2,27,2,2,100.0,0,0.0,8,32,6,0,0,0,3,1,24,1
1,Richarlison,7.0,br BRA,LW,23-216,89,34,0,5,11,19,4,34,6,5,83.3,1,16.7,23,193,73,5,2,3,5,3,22,4
2,Jonjoe Kenny,2.0,eng ENG,LB,23-272,1,6,1,1,0,5,0,6,0,0,,0,,4,4,2,0,0,0,1,0,5,2
3,Alex Iwobi,17.0,ng NGA,RW,24-223,85,39,2,7,18,17,4,39,5,5,100.0,0,0.0,22,132,84,2,1,0,5,2,23,5
4,Tom Davies,26.0,eng ENG,"RM,RW",22-165,5,1,1,1,0,0,0,1,0,0,,0,,1,3,0,0,0,0,0,0,0,0
5,Abdoulaye Doucouré,16.0,ml MLI,"LM,CM",27-346,90,41,5,17,18,6,0,41,0,0,,0,,9,39,28,0,0,0,3,1,18,1
6,Allan,6.0,br BRA,CM,29-339,90,44,1,16,22,6,0,44,6,4,66.7,2,33.3,19,141,72,3,1,0,3,1,16,1
7,Gylfi Sigurðsson,10.0,is ISL,RM,31-095,82,40,0,9,13,19,2,39,1,0,0.0,1,100.0,10,64,39,1,0,0,2,2,12,3
8,André Gomes,21.0,pt POR,"RM,LM",27-135,8,9,0,0,0,9,0,9,0,0,,0,,4,29,18,1,1,0,0,1,5,0
9,Ben Godfrey,22.0,eng ENG,"LB,CB",22-332,90,46,2,21,22,5,0,46,0,0,,0,,14,112,57,1,0,0,2,0,9,0
10,Michael Keane,5.0,eng ENG,CB,27-336,90,32,10,20,11,1,1,32,0,0,,0,,8,48,22,0,0,0,0,0,14,0
11,Yerry Mina,13.0,co COL,CB,26-080,90,36,5,21,13,2,2,36,0,0,,0,,9,35,10,0,0,0,0,0,12,0
12,Mason Holgate,4.0,eng ENG,RB,24-051,90,46,9,17,21,8,0,46,0,0,,0,,9,138,5,0,1,0,0,2,12,1
13,Jordan Pickford,1.0,eng ENG,GK,26-280,90,31,24,30,1,0,0,31,0,0,,0,,14,124,77,0,0,0,0,0,10,0
14,14 Players,,,,,990,432,60,166,164,109,15,431,20,16,80.0,4,20.0,154,1094,493,13,6,3,24,13,182,18
