,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Odsonne Édouard,22.0,fr FRA,FW,25-089,73,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,57.1
1,Will Hughes,19.0,eng ENG,RM,27-363,17,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,
2,Jordan Ayew,9.0,gh GHA,"LW,FW",31-216,89,0,0,0,2,1,0,2,0,1,0,0,0,5,1,4,20.0
3,Jean-Philippe Mateta,14.0,fr FRA,FW,25-291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
4,Michael Olise,7.0,fr FRA,RW,21-124,90,0,0,0,1,2,1,4,1,2,0,0,0,3,0,0,
5,Jeffrey Schlupp,15.0,gh GHA,LM,30-113,84,0,0,0,1,0,0,1,0,3,0,0,0,4,1,1,50.0
6,Albert Sambi Lokonga,8.0,be BEL,LM,23-175,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,Cheick Doucouré,28.0,ml MLI,CM,23-097,84,0,0,0,1,0,0,0,2,0,0,0,0,6,2,1,66.7
8,Luka Milivojević,4.0,rs SRB,CM,32-008,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9,Eberechi Eze,10.0,eng ENG,"RM,LW",24-290,90,0,0,0,0,2,0,0,0,3,0,0,0,5,1,4,20.0
10,Tyrick Mitchell,3.0,eng ENG,LB,23-226,90,0,0,0,2,1,0,0,3,2,0,0,0,7,1,0,100.0
11,Marc Guéhi,6.0,eng ENG,CB,22-276,89,0,0,0,1,0,0,0,1,1,0,0,0,8,0,1,0.0
12,James Tomkins,5.0,eng ENG,CB,34-017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,Joachim Andersen,16.0,dk DEN,CB,26-319,90,1,0,0,2,0,0,0,0,0,0,0,0,7,1,2,33.3
14,Joel Ward,2.0,eng ENG,RB,33-168,90,0,0,0,1,0,0,0,1,1,0,0,0,3,3,3,50.0
15,Sam Johnstone,21.0,eng ENG,GK,30-021,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
16,16 Players,,,,,990,1,0,0,13,6,1,7,8,17,0,0,0,53,14,20,41.2
