,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Hal Robson-Kanu,4.0,wls WAL,FW,28-224,74,20,20,0,0,0,0,1,0,0,0,0,0,14,0,0
1,Allan Nyom,2.0,cm CMR,RB,29-235,16,9,9,0,0,0,0,1,0,0,0,0,0,8,0,1
2,Jay Rodriguez,19.0,eng ENG,FW,28-155,90,21,19,2,0,0,0,2,0,0,0,0,0,15,0,1
3,Chris Brunt,11.0,nir NIR,CM,33-017,71,40,32,8,4,0,0,6,0,4,2,0,1,30,0,0
4,Grzegorz Krychowiak,20.0,pl POL,CM,27-336,19,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
5,Gareth Barry,18.0,eng ENG,CM,36-311,90,44,43,1,1,0,0,2,0,0,0,0,0,35,0,0
6,Jake Livermore,8.0,eng ENG,"CM,RM",28-047,90,33,33,0,0,0,0,3,0,0,0,0,0,21,0,1
7,Kieran Gibbs,3.0,eng ENG,LB,28-096,90,39,34,5,0,0,1,0,5,0,0,0,0,31,0,0
8,Jonny Evans,6.0,nir NIR,CB,29-362,90,22,22,0,0,0,0,0,0,0,0,0,0,18,0,0
9,Ahmed Hegazi,26.0,eg EGY,CB,26-340,90,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0
10,Craig Dawson,25.0,eng ENG,CB,27-239,90,36,29,7,0,0,0,2,7,0,0,0,0,22,0,1
11,Matt Phillips,10.0,sct SCO,RB,26-293,71,34,31,3,0,0,0,9,3,0,0,0,0,24,0,1
12,James McClean,14.0,ie IRL,"LM,RB",28-253,19,5,4,1,0,0,0,2,0,1,1,0,0,1,0,2
13,Ben Foster,1.0,eng ENG,GK,34-272,90,33,19,13,3,0,0,0,0,0,0,0,0,18,1,0
14,14 Players,,,,,990,369,328,40,8,0,1,28,15,5,3,0,1,266,1,7
