,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Marko Arnautović,7.0,at AUT,FW,29-219,90,40,0,3,20,18,5,40,0,0,,0,,16,54,13,0,0,0,3,0,25,4
1,Felipe Anderson,8.0,br BRA,"LW,LM",25-223,67,37,1,4,14,20,0,37,2,1,50.0,1,50.0,18,164,126,7,6,0,2,1,22,6
2,Lucas Pérez,27.0,es ESP,RM,30-075,23,8,0,4,2,3,0,8,1,1,100.0,0,0.0,6,37,3,0,0,0,1,0,6,1
3,Grady Diangana,45.0,cd COD,RW,20-219,54,28,1,6,12,11,0,28,4,0,0.0,4,100.0,9,62,33,1,0,0,2,0,17,5
4,Javier Hernández,17.0,mx MEX,FW,30-176,36,18,0,0,11,7,1,18,2,2,100.0,0,0.0,11,78,51,3,1,1,2,0,14,5
5,Michail Antonio,30.0,jm JAM,"AM,LM,RM",28-241,90,39,0,2,20,18,5,39,4,1,25.0,3,75.0,22,218,90,4,4,2,3,2,31,8
6,Declan Rice,41.0,eng ENG,"DM,CM",19-314,90,38,3,8,25,5,0,38,0,0,,0,,19,46,23,1,0,0,0,0,18,1
7,Pedro Obiang,14.0,gq EQG,"DM,CM",26-242,90,52,0,5,36,11,1,52,0,0,,0,,29,90,23,0,0,0,0,0,37,3
8,Arthur Masuaku,26.0,cd COD,LB,25-017,45,26,1,11,11,5,0,26,0,0,,0,,10,57,38,1,1,0,1,0,9,0
9,Aaron Cresswell,3.0,eng ENG,LB,28-344,45,32,2,11,12,9,0,32,1,0,0.0,1,100.0,12,71,52,1,1,0,0,0,18,3
10,Issa Diop,23.0,fr FRA,CB,21-319,90,36,6,23,14,0,0,36,0,0,,0,,13,75,57,0,0,0,0,0,22,0
11,Fabián Balbuena,4.0,py PAR,CB,27-093,90,47,4,21,24,2,1,47,0,0,,0,,22,106,52,0,0,0,0,0,30,0
12,Pablo Zabaleta,5.0,ar ARG,RB,33-312,90,58,5,20,27,12,2,58,1,1,100.0,0,0.0,19,89,43,1,0,0,0,1,22,4
13,Łukasz Fabiański,1.0,pl POL,GK,33-220,90,30,27,30,0,0,0,30,1,1,100.0,0,0.0,17,127,78,0,0,0,0,0,14,0
14,14 Players,,,,,990,489,50,148,228,121,15,489,16,7,43.8,9,56.3,223,1274,682,19,13,3,14,4,285,40
