,num,joueur
0,,Andy O'Brien
1,,Kevin Davies
2,,Johan Elmander
3,,Lee Chung-yong
4,,Zat Knight
5,,Paul Robinson
6,,Grétar Steinsson
7,,Stuart Holden
8,,Fabrice Muamba
9,,
10,,Rob Lainton
