,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-106,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0
1,Jack Harrison,22.0,eng ENG,"RM,LM",24-030,90,3,2,2,1,0,1,3,33.3,2,1,0,1,0,3,0,0
2,Mateusz Klich,43.0,pl POL,CM,30-190,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Jamie Shackleton,46.0,eng ENG,RB,21-073,45,1,0,1,0,0,1,3,33.3,2,1,1,0,1,2,0,0
4,Rodrigo,20.0,es ESP,CM,29-289,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0
5,Raphinha,18.0,br BRA,"LM,RM",24-006,90,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,2,0
6,Kalvin Phillips,23.0,eng ENG,DM,25-018,45,2,0,2,0,0,0,0,,0,2,1,1,2,4,0,0
7,Pascal Struijk,21.0,nl NED,DM,21-131,45,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
8,Ezgjan Alioski,10.0,mk MKD,LB,28-312,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0
9,Liam Cooper,6.0,sct SCO,CB,29-112,71,3,1,2,1,0,2,5,40.0,3,3,3,0,2,5,2,0
10,Leif Davis,24.0,eng ENG,CB,20-343,19,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
11,Luke Ayling,2.0,eng ENG,CB,29-117,90,4,3,4,0,0,2,5,40.0,3,1,1,0,1,5,1,0
12,Stuart Dallas,15.0,nir NIR,"CM,RB",29-245,90,2,2,1,0,1,1,2,50.0,1,2,0,2,1,3,2,0
13,Illan Meslier,1.0,fr FRA,GK,20-293,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,16,9,12,3,1,7,26,26.9,19,15,6,9,13,29,11,1
